短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
70,9.5,13.8,1008,0.8480480961564261,0.5299192642332049,24.23849,6.924242424,1
72,9.7,13.8,1007,0.8829475928589269,0.4694715627858908,22.1132,6.578787879,2
74,10.0,14.0,1007,0.898794046299167,0.4383711467890774,24.30883,6.98030303,3
76,10.2,14.3,1007,0.90630778703665,0.4226182617406994,22.80715,6.912424242,4
77,10.1,14.4,1007,0.898794046299167,0.4383711467890774,29.20963,7.847878788,5
78,9.7,14.5,1007,0.8829475928589269,0.4694715627858908,27.16857,8.674545455,6
79,9.2,14.6,1008,0.8571673007021122,0.5150380749100543,28.66371,7.856666667,7
80,8.7,14.6,1008,0.8290375725550417,0.5591929034707468,30.93588,7.963636364,8
81,8.4,14.6,1008,0.7986355100472928,0.6018150231520484,33.67976,9.552121212,9
82,8.2,14.5,1008,0.766044443118978,0.6427876096865394,35.90056,10.3469697,10
82,8.1,14.3,1008,0.7313537016191705,0.6819983600624985,35.35514,10.67121212,11
83,8.2,13.9,1008,0.7071067811865476,0.7071067811865476,30.66295,9.077878788,12
83,7.8,13.6,1007,0.6819983600624985,0.7313537016191706,25.74594,7.665454545,13
83,7.4,13.4,1007,0.6560590289905072,0.754709580222772,31.04894,8.405151515,14
83,7.4,13.3,1007,0.6560590289905072,0.754709580222772,34.74481,9.853333333,15
81,7.5,13.3,1006,0.6427876096865393,0.766044443118978,35.70305,10.13848485,16
81,7.7,13.4,1006,0.6427876096865393,0.766044443118978,39.44234,11.44212121,17
80,8.0,13.4,1006,0.6293203910498374,0.7771459614569709,37.38512,11.17030303,18
79,8.3,13.5,1007,0.6293203910498374,0.7771459614569709,38.22473,11.44606061,19
78,8.5,13.8,1007,0.6156614753256582,0.788010753606722,38.30906,11.29121212,20
76,8.6,14.2,1007,0.6156614753256582,0.788010753606722,36.19964,12.03121212,21
76,8.7,14.6,1007,0.6293203910498374,0.7771459614569709,35.07887,10.53606061,22
76,9.0,14.9,1006,0.7071067811865476,0.7071067811865476,30.79194,8.363333333,23
78,9.6,15.1,1005,0.7986355100472928,0.6018150231520484,22.71922,7.144848485,0
80,10.3,15.3,1005,0.8660254037844386,0.5000000000000001,29.70484,7.781515152,1
81,10.8,15.5,1004,0.90630778703665,0.4226182617406994,29.89325,7.632424242,2
82,10.4,15.7,1004,0.9205048534524404,0.3907311284892739,35.40364,10.01575758,3
83,9.7,15.8,1004,0.9271838545667874,0.3746065934159119,32.26634,9.446363636,4
84,9.3,15.9,1004,0.90630778703665,0.4226182617406994,33.14922,9.467272727,5
84,9.3,15.9,1004,0.8910065241883678,0.4539904997395468,32.45069,8.317878788,6
85,9.6,15.8,1004,0.8746197071393957,0.4848096202463371,34.41782,8.507575758,7
85,9.7,15.7,1004,0.8746197071393957,0.4848096202463371,33.69904,8.181818182,8
86,9.2,15.6,1004,0.8829475928589269,0.4694715627858908,37.2427,10.48969697,9
87,8.4,15.4,1004,0.8829475928589269,0.4694715627858908,32.22719,9.063333333,10
87,7.8,15.3,1004,0.8191520442889918,0.573576436351046,32.38865,8.856363636,11
88,7.9,15.0,1004,0.7313537016191705,0.6819983600624985,31.35225,9.078484848,12
88,7.2,14.9,1003,0.6946583704589973,0.7193398003386512,39.44189,11.32030303,13
88,6.5,14.8,1003,0.6293203910498374,0.7771459614569709,39.58232,11.41393939,14
88,5.7,14.7,1002,0.5446390350150271,0.838670567945424,40.224,11.10212121,15
88,5.0,14.5,1002,0.3907311284892737,0.9205048534524404,36.67147,10.26060606,16
89,4.7,14.4,1002,0.2756373558169991,0.9612616959383188,39.01835,10.74575758,17
90,4.5,14.3,1003,0.2079116908177593,0.9781476007338056,38.55869,11.79121212,18
90,4.4,14.3,1003,0.1564344650402308,0.9876883405951378,38.45803,10.98,19
89,4.2,14.5,1004,0.1908089953765448,0.981627183447664,36.52346,10.84484848,20
88,3.9,14.8,1004,0.224951054343865,0.9743700647852352,37.57599,11.32545455,21
86,3.4,15.2,1004,0.3583679495453002,0.9335804264972016,31.40119,9.028484848,22
85,3.0,15.6,1003,0.4999999999999999,0.8660254037844387,24.55561,7.993030303,23
83,2.6,16.0,1002,0.7313537016191705,0.6819983600624985,22.60906,7.290909091,0
82,2.5,16.3,1002,0.9205048534524404,0.3907311284892739,21.353,6.805757576,1
84,2.7,16.4,1001,0.9902680687415704,0.1391731009600657,11.85156,5.563939394,2
86,3.1,16.3,1000,0.9975640502598242,-0.0697564737441253,15.80323,6.165151515,3
89,3.3,16.0,1000,0.992546151641322,-0.1218693434051473,17.45196,6.376363636,4
91,3.5,15.7,1000,0.984807753012208,-0.1736481776669303,14.96954,6.158484848,5
91,3.4,15.5,1000,0.984807753012208,-0.1736481776669303,17.14643,6.703030303,6
91,3.0,15.5,1001,0.9876883405951375,-0.156434465040231,18.66878,6.379090909,7
92,2.6,15.4,1001,0.992546151641322,-0.1218693434051473,14.2172,5.988484848,8
93,2.2,15.3,1001,0.9986295347545738,-0.0523359562429436,24.26282,7.421818182,9
93,1.5,15.2,1002,0.981627183447664,0.1908089953765449,23.58813,7.633939394,10
93,1.3,15.1,1002,0.5299192642332049,0.848048096156426,20.37958,6.364242424,11
89,1.5,15.2,1001,-0.9902680687415704,0.1391731009600654,14.8964,6.062424242,12
89,2.5,15.3,1001,-1.0,-1.8369701987210294e-16,8.94084,4.896363636,13
