短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
70,12.1,12.4,1022,0.7313537016191705,0.6819983600624985,0.8,3.92,4
70,12.2,11.8,1023,0.6946583704589973,0.7193398003386512,2.63,4.67,5
72,12.0,11.3,1023,0.6427876096865393,0.766044443118978,0.84,2.57,6
73,11.7,11.0,1024,0.573576436351046,0.8191520442889918,0.24,2.67,7
72,11.4,10.8,1024,0.5150380749100542,0.8571673007021123,-0.1,3.0,8
72,11.2,10.7,1024,0.4694715627858908,0.882947592858927,1.46,3.94,9
71,11.0,10.7,1024,0.4383711467890774,0.898794046299167,3.62,5.0,10
72,10.9,10.6,1024,0.4067366430758001,0.9135454576426008,1.27,3.86,11
74,10.8,10.5,1024,0.3907311284892737,0.9205048534524404,9.17,6.48,12
76,10.2,10.2,1024,0.4226182617406994,0.90630778703665,3.95,5.1,13
77,10.1,10.1,1024,0.4226182617406994,0.90630778703665,6.22,5.57,14
78,9.9,10.0,1024,0.4226182617406994,0.90630778703665,10.97,7.02,15
78,9.8,10.0,1024,0.4383711467890774,0.898794046299167,30.18,10.14,16
77,9.6,10.0,1024,0.4226182617406994,0.90630778703665,38.98,11.36,17
77,9.6,10.1,1024,0.374606593415912,0.9271838545667874,40.19,12.94,18
75,9.7,10.4,1025,0.3255681544571566,0.9455185755993168,44.01,14.97,19
73,9.9,10.8,1025,0.2756373558169991,0.9612616959383188,42.72,14.03,20
72,10.2,11.3,1025,0.2588190451025207,0.9659258262890684,40.43,12.18,21
70,10.5,11.9,1025,0.2588190451025207,0.9659258262890684,41.97,13.17,22
68,10.8,12.7,1024,0.2923717047227367,0.9563047559630354,42.0,13.32,23
66,11.0,13.5,1023,0.3255681544571566,0.9455185755993168,39.01,11.6,0
64,11.1,14.3,1022,0.3583679495453002,0.9335804264972016,43.06,13.95,1
63,10.8,14.9,1021,0.374606593415912,0.9271838545667874,41.28,14.85,2
64,10.2,15.0,1021,0.3907311284892737,0.9205048534524404,41.37,14.49,3
66,9.6,14.9,1021,0.3907311284892737,0.9205048534524404,41.65,13.92,4
68,9.0,14.3,1021,0.374606593415912,0.9271838545667874,33.34,10.45,5
71,8.8,13.6,1021,0.3255681544571566,0.9455185755993168,36.09,11.06,6
74,8.7,12.8,1021,0.2588190451025207,0.9659258262890684,34.45,9.88,7
75,8.7,12.2,1021,0.2079116908177593,0.9781476007338056,38.93,12.69,8
76,8.5,11.8,1021,0.1736481776669303,0.984807753012208,37.62,11.89,9
78,8.3,11.6,1021,0.1564344650402308,0.9876883405951378,36.0,11.69,10
79,8.0,11.5,1021,0.1564344650402308,0.9876883405951378,35.54,11.85,11
80,7.8,11.4,1021,0.1218693434051474,0.992546151641322,28.82,9.17,12
84,6.5,11.2,1020,0.0523359562429438,0.9986295347545738,32.93,10.5,13
86,5.8,10.8,1020,0.0174524064372835,0.9998476951563912,32.41,9.83,14
88,5.1,10.4,1020,0.0,1.0,37.1,12.05,15
90,4.4,10.1,1019,0.0,1.0,37.34,11.88,16
92,3.7,9.7,1019,0.0,1.0,30.94,9.68,17
93,2.9,9.4,1019,-0.0697564737441247,0.9975640502598244,26.29,8.61,18
91,2.3,9.6,1019,-0.1736481776669312,0.984807753012208,28.95,9.85,19
84,2.0,10.7,1020,-0.2588190451025207,0.9659258262890684,28.9,9.36,20
76,1.8,12.6,1021,-0.1564344650402311,0.9876883405951375,28.27,9.08,21
70,1.7,14.9,1021,0.0,1.0,28.24,9.25,22
68,1.3,16.5,1021,0.3090169943749474,0.9510565162951536,32.73,9.94,23
71,0.7,17.0,1020,0.9902680687415704,0.1391731009600657,32.86,10.27,0
76,1.4,16.8,1019,0.7071067811865476,-0.7071067811865475,25.26,8.87,1
78,2.2,16.4,1018,0.5877852522924732,-0.8090169943749473,32.21,9.85,2
80,2.5,16.3,1017,0.6691306063588583,-0.7431448254773941,33.5,10.26,3
81,2.4,16.3,1017,0.838670567945424,-0.5446390350150271,34.62,10.36,4
82,2.2,16.0,1017,0.9743700647852352,-0.2249510543438648,28.0,8.9,5
85,1.9,15.4,1017,0.9945218953682732,0.1045284632676534,34.95,10.4,6
89,1.6,14.6,1018,0.8910065241883678,0.4539904997395468,30.44,9.84,7
91,1.3,14.0,1018,0.6691306063588582,0.7431448254773942,20.67,8.03,8
92,1.2,13.6,1018,0.3420201433256687,0.9396926207859084,22.07,8.04,9
92,1.0,13.5,1018,0.1045284632676534,0.9945218953682732,26.74,9.5,10
92,1.2,13.4,1018,0.0,1.0,19.28,7.55,11
93,1.5,13.2,1018,0.0,1.0,24.22,8.85,12
93,1.7,13.1,1018,-0.8571673007021123,0.5150380749100542,27.52,8.95,13
94,1.6,12.6,1018,-0.4539904997395469,0.8910065241883678,26.72,9.19,14
93,2.2,12.4,1018,0.4539904997395467,0.8910065241883679,29.6,9.1,15
92,4.2,12.5,1018,0.766044443118978,0.6427876096865394,36.39,11.02,16
89,6.2,12.8,1018,0.7986355100472928,0.6018150231520484,36.72,11.14,17
88,7.7,13.1,1019,0.7771459614569708,0.6293203910498375,37.7,11.5,18
87,8.9,13.4,1019,0.7071067811865476,0.7071067811865476,36.92,11.35,19
85,9.8,14.0,1020,0.6691306063588582,0.7431448254773942,37.54,10.96,20
82,10.6,14.8,1021,0.6560590289905072,0.754709580222772,28.14,10.0,21
79,11.1,15.5,1021,0.6560590289905072,0.754709580222772,34.65,10.96,22
76,11.5,16.1,1021,0.6691306063588582,0.7431448254773942,26.77,8.95,23
74,11.7,16.2,1020,0.6819983600624985,0.7313537016191706,20.19,8.01,0
73,11.9,16.0,1020,0.6946583704589973,0.7193398003386512,15.59,7.44,1
73,12.0,15.6,1019,0.7071067811865476,0.7071067811865476,20.02,8.0,2
75,12.2,14.9,1019,0.7071067811865476,0.7071067811865476,19.44,7.78,3
78,12.2,14.2,1019,0.7071067811865476,0.7071067811865476,20.92,7.76,4
79,12.4,13.7,1020,0.6819983600624985,0.7313537016191706,28.67,9.85,5
80,12.3,13.2,1021,0.6560590289905072,0.754709580222772,30.86,9.85,6
81,12.3,12.9,1021,0.6293203910498374,0.7771459614569709,30.12,9.96,7
81,12.3,12.7,1022,0.5877852522924731,0.8090169943749475,30.0,9.89,8
80,12.4,12.6,1022,0.573576436351046,0.8191520442889918,31.82,10.23,9
79,12.5,12.5,1023,0.5877852522924731,0.8090169943749475,35.71,11.02,10
78,12.7,12.3,1023,0.5877852522924731,0.8090169943749475,25.79,8.48,11
76,12.9,12.0,1023,0.5877852522924731,0.8090169943749475,22.71,7.73,12
73,13.3,12.0,1023,0.6156614753256582,0.788010753606722,26.96,8.86,13
74,13.7,11.6,1023,0.6018150231520483,0.7986355100472928,15.17,6.89,14
74,13.7,11.2,1023,0.5877852522924731,0.8090169943749475,18.32,7.37,15
75,13.5,10.7,1023,0.573576436351046,0.8191520442889918,14.85,7.08,16
75,13.2,10.4,1023,0.5446390350150271,0.838670567945424,15.86,7.37,17
75,13.0,10.2,1023,0.5150380749100542,0.8571673007021123,9.26,6.35,18
74,12.9,10.1,1024,0.5150380749100542,0.8571673007021123,9.18,6.29,19
72,12.7,10.3,1024,0.5150380749100542,0.8571673007021123,13.32,7.17,20
69,12.4,10.7,1024,0.5299192642332049,0.848048096156426,12.19,6.8,21
66,12.1,11.2,1024,0.5591929034707469,0.8290375725550417,20.07,8.12,22
63,11.8,11.7,1024,0.573576436351046,0.8191520442889918,9.79,6.55,23
60,11.7,12.1,1023,0.5877852522924731,0.8090169943749475,2.65,4.54,0
57,11.5,12.2,1022,0.6156614753256582,0.788010753606722,5.78,5.73,1
56,11.4,12.2,1021,0.6293203910498374,0.7771459614569709,1.0,3.38,2
58,11.1,11.9,1021,0.6560590289905072,0.754709580222772,-0.2,3.03,3
60,10.8,11.4,1021,0.6691306063588582,0.7431448254773942,-0.16,2.45,4
62,10.7,10.9,1022,0.6691306063588582,0.7431448254773942,-0.15,2.63,5
64,10.7,10.5,1022,0.6427876096865393,0.766044443118978,-0.14,1.83,6
66,10.8,10.3,1023,0.6018150231520483,0.7986355100472928,-0.15,1.84,7
67,10.7,10.2,1023,0.5591929034707469,0.8290375725550417,-0.13,2.33,8
67,10.6,10.2,1023,0.5299192642332049,0.848048096156426,-0.16,1.12,9
67,10.3,10.3,1023,0.4999999999999999,0.8660254037844387,-0.13,1.14,10
66,10.0,10.3,1023,0.4539904997395467,0.8910065241883679,0.65,3.54,11
67,9.6,10.2,1023,0.3907311284892737,0.9205048534524404,2.41,4.38,12
70,8.8,9.4,1022,0.4539904997395467,0.8910065241883679,2.71,4.17,13
70,8.6,9.2,1022,0.4226182617406994,0.90630778703665,2.95,4.0,14
69,8.4,9.1,1021,0.4226182617406994,0.90630778703665,3.66,4.41,15
68,8.1,8.9,1021,0.4383711467890774,0.898794046299167,6.87,5.27,16
67,8.0,8.9,1021,0.4694715627858908,0.882947592858927,5.35,5.27,17
67,8.2,9.1,1021,0.484809620246337,0.8746197071393957,2.08,4.03,18
65,8.4,9.3,1022,0.4999999999999999,0.8660254037844387,0.28,3.2,19
63,8.2,10.0,1023,0.5150380749100542,0.8571673007021123,-0.18,2.04,20
60,7.5,11.0,1023,0.5299192642332049,0.848048096156426,0.18,3.32,21
58,6.7,11.9,1023,0.6018150231520483,0.7986355100472928,0.27,3.3,22
57,6.2,12.8,1023,0.7071067811865476,0.7071067811865476,-0.05,2.54,23
58,6.6,13.1,1022,0.8290375725550417,0.5591929034707468,-0.15,3.19,0
59,7.6,13.2,1021,0.90630778703665,0.4226182617406994,-0.14,2.03,1
59,8.5,13.1,1020,0.9396926207859084,0.3420201433256688,-0.15,1.98,2
59,8.9,13.0,1020,0.9510565162951536,0.3090169943749474,0.18,2.86,3
60,8.9,12.8,1020,0.9455185755993168,0.3255681544571567,-0.15,1.9,4
62,8.5,12.5,1020,0.9271838545667874,0.3746065934159119,-0.13,2.81,5
65,8.1,12.0,1021,0.8829475928589269,0.4694715627858908,-0.15,2.82,6
69,7.9,11.4,1021,0.8090169943749475,0.5877852522924731,-0.04,3.23,7
72,7.8,10.9,1022,0.7193398003386511,0.6946583704589974,2.38,4.32,8
73,7.7,10.4,1022,0.6293203910498374,0.7771459614569709,8.71,5.97,9
74,7.7,9.9,1022,0.5446390350150271,0.838670567945424,35.52,10.77,10
75,7.8,9.6,1022,0.4694715627858908,0.882947592858927,35.34,12.42,11
75,7.9,9.4,1022,0.374606593415912,0.9271838545667874,37.15,11.62,12
73,7.8,9.4,1021,0.2923717047227367,0.9563047559630354,42.21,14.33,13
72,8.0,9.3,1021,0.2588190451025207,0.9659258262890684,42.61,14.77,14
71,8.3,9.3,1020,0.2588190451025207,0.9659258262890684,40.53,13.8,15
71,8.5,9.2,1020,0.2756373558169991,0.9612616959383188,41.75,12.69,16
70,8.6,9.2,1020,0.2756373558169991,0.9612616959383188,37.55,11.1,17
70,8.5,9.1,1020,0.2756373558169991,0.9612616959383188,38.65,13.03,18
69,8.2,9.4,1021,0.2588190451025207,0.9659258262890684,39.37,14.18,19
67,8.0,10.0,1022,0.3090169943749474,0.9510565162951536,42.4,13.65,20
63,8.1,11.1,1023,0.374606593415912,0.9271838545667874,42.18,13.37,21
59,8.4,12.5,1023,0.4694715627858908,0.882947592858927,40.63,11.89,22
56,8.6,13.6,1023,0.5877852522924731,0.8090169943749475,39.32,12.65,23
54,8.6,14.4,1022,0.6691306063588582,0.7431448254773942,37.6,10.98,0
53,8.5,14.6,1021,0.7313537016191705,0.6819983600624985,39.41,13.27,1
55,8.4,14.5,1020,0.788010753606722,0.6156614753256583,38.83,12.87,2
58,8.6,14.1,1020,0.8090169943749475,0.5877852522924731,32.24,10.62,3
61,8.9,13.5,1020,0.7986355100472928,0.6018150231520484,34.38,11.9,4
64,9.2,12.8,1020,0.7771459614569708,0.6293203910498375,35.75,11.13,5
68,9.3,12.1,1020,0.7071067811865476,0.7071067811865476,35.01,11.58,6
71,9.5,11.5,1021,0.6293203910498374,0.7771459614569709,36.16,12.06,7
73,9.6,11.0,1021,0.5299192642332049,0.848048096156426,37.73,12.35,8
74,9.7,10.6,1021,0.4694715627858908,0.882947592858927,35.86,12.7,9
75,9.8,10.4,1022,0.4067366430758001,0.9135454576426008,32.3,9.97,10
75,9.7,10.3,1022,0.3583679495453002,0.9335804264972016,31.41,9.98,11
76,9.6,10.2,1022,0.3090169943749474,0.9510565162951536,28.47,9.13,12
77,9.0,10.3,1022,0.2756373558169991,0.9612616959383188,29.36,8.89,13
77,8.8,10.1,1021,0.2588190451025207,0.9659258262890684,21.02,8.47,14
77,8.7,9.9,1020,0.2419218955996677,0.9702957262759964,15.98,7.25,15
77,8.5,9.8,1020,0.2419218955996677,0.9702957262759964,15.07,7.5,16
76,8.4,9.7,1020,0.2419218955996677,0.9702957262759964,16.24,7.87,17
75,8.4,9.7,1020,0.2419218955996677,0.9702957262759964,22.53,8.91,18
73,8.5,10.0,1021,0.2588190451025207,0.9659258262890684,23.6,8.18,19
69,8.6,10.7,1022,0.3090169943749474,0.9510565162951536,29.0,9.24,20
65,8.8,11.9,1023,0.3907311284892737,0.9205048534524404,29.03,9.85,21
61,9.1,13.3,1023,0.4999999999999999,0.8660254037844387,15.65,7.3,22
59,9.2,14.4,1023,0.5877852522924731,0.8090169943749475,14.31,7.56,23
58,9.2,15.2,1022,0.6560590289905072,0.754709580222772,14.0,7.51,0
58,9.1,15.4,1021,0.6946583704589973,0.7193398003386512,11.34,6.61,1
60,9.0,15.4,1020,0.7193398003386511,0.6946583704589974,9.95,6.45,2
62,9.1,15.1,1020,0.7431448254773941,0.6691306063588582,5.44,5.7,3
65,9.3,14.5,1020,0.7431448254773941,0.6691306063588582,3.77,4.9,4
69,9.5,13.8,1020,0.7071067811865476,0.7071067811865476,2.17,4.33,5
74,9.6,13.0,1020,0.6427876096865393,0.766044443118978,3.22,4.82,6
78,9.6,12.2,1021,0.5591929034707469,0.8290375725550417,3.78,5.0,7
79,9.5,11.7,1021,0.484809620246337,0.8746197071393957,5.7,5.36,8
78,9.3,11.3,1021,0.4226182617406994,0.90630778703665,5.84,5.58,9
78,9.0,11.0,1021,0.374606593415912,0.9271838545667874,5.7,5.64,10
77,8.6,10.8,1021,0.3420201433256687,0.9396926207859084,9.24,6.41,11
78,8.4,10.6,1021,0.3090169943749474,0.9510565162951536,5.78,5.42,12
75,8.3,10.5,1020,0.3255681544571566,0.9455185755993168,4.61,5.43,13
76,8.1,10.3,1020,0.3090169943749474,0.9510565162951536,8.21,6.08,14
78,7.7,10.1,1020,0.2923717047227367,0.9563047559630354,11.14,6.54,15
79,7.4,9.9,1020,0.2756373558169991,0.9612616959383188,8.41,6.29,16
80,7.1,9.7,1020,0.2756373558169991,0.9612616959383188,8.51,6.19,17
80,6.8,9.5,1021,0.2756373558169991,0.9612616959383188,6.88,5.86,18
79,6.5,9.7,1021,0.2923717047227367,0.9563047559630354,9.76,6.5,19
76,6.1,10.5,1022,0.3090169943749474,0.9510565162951536,7.25,6.0,20
72,5.4,12.1,1022,0.3420201433256687,0.9396926207859084,8.17,6.04,21
68,4.6,13.9,1022,0.4067366430758001,0.9135454576426008,6.66,5.8,22
65,3.8,15.4,1022,0.5446390350150271,0.838670567945424,4.45,5.13,23
65,3.0,16.3,1021,0.754709580222772,0.6560590289905073,2.85,4.39,0
66,2.9,16.5,1020,0.9396926207859084,0.3420201433256688,3.97,4.96,1
68,3.2,16.4,1019,0.9876883405951378,0.1564344650402309,1.88,4.25,2
71,3.8,16.0,1019,0.9876883405951378,0.1564344650402309,0.81,3.35,3
74,4.5,15.4,1019,0.9612616959383188,0.2756373558169991,-0.01,2.93,4
77,5.3,14.7,1020,0.898794046299167,0.4383711467890774,0.53,3.09,5
80,6.3,13.9,1021,0.8191520442889918,0.573576436351046,0.22,2.75,6
82,7.4,13.0,1021,0.7431448254773941,0.6691306063588582,-0.03,1.96,7
84,8.3,12.5,1022,0.7071067811865476,0.7071067811865476,2.69,4.75,8
84,9.1,12.1,1022,0.6819983600624985,0.7313537016191706,7.73,5.52,9
84,9.8,12.0,1023,0.6691306063588582,0.7431448254773942,10.25,6.35,10
82,10.3,12.0,1023,0.6427876096865393,0.766044443118978,19.81,8.21,11
80,10.7,12.0,1023,0.6018150231520483,0.7986355100472928,11.7,7.03,12
81,11.3,11.8,1023,0.5299192642332049,0.848048096156426,9.77,6.39,13
81,11.6,11.6,1023,0.484809620246337,0.8746197071393957,9.26,6.53,14
81,11.6,11.4,1023,0.4694715627858908,0.882947592858927,12.71,7.03,15
82,11.5,11.2,1024,0.4694715627858908,0.882947592858927,10.87,6.83,16
82,11.6,11.0,1024,0.4999999999999999,0.8660254037844387,5.82,5.56,17
80,12.2,10.9,1025,0.5591929034707469,0.8290375725550417,11.22,7.0,18
77,12.8,10.9,1025,0.6156614753256582,0.788010753606722,17.47,7.58,19
73,13.5,11.1,1026,0.6560590289905072,0.754709580222772,12.46,6.99,20
69,13.6,11.4,1027,0.6560590289905072,0.754709580222772,19.78,8.36,21
65,13.5,11.8,1027,0.6560590289905072,0.754709580222772,21.68,8.57,22
63,13.3,12.0,1027,0.6560590289905072,0.754709580222772,17.16,7.84,23
62,13.1,12.0,1026,0.6819983600624985,0.7313537016191706,13.21,7.07,0
62,13.0,11.9,1026,0.7071067811865476,0.7071067811865476,15.2,7.23,1
62,13.0,11.5,1025,0.7313537016191705,0.6819983600624985,9.96,6.4,2
63,13.2,11.0,1025,0.7313537016191705,0.6819983600624985,10.89,6.75,3
64,13.3,10.5,1025,0.7313537016191705,0.6819983600624985,9.01,6.3,4
67,13.2,10.0,1025,0.7071067811865476,0.7071067811865476,13.68,7.33,5
69,12.7,9.7,1025,0.6691306063588582,0.7431448254773942,16.84,8.02,6
70,12.2,9.6,1026,0.6156614753256582,0.788010753606722,17.91,7.85,7
70,12.0,9.6,1026,0.5877852522924731,0.8090169943749475,18.45,7.74,8
69,11.9,9.7,1026,0.573576436351046,0.8191520442889918,17.53,8.24,9
68,11.9,9.8,1027,0.5877852522924731,0.8090169943749475,15.96,7.75,10
67,12.1,9.9,1027,0.6018150231520483,0.7986355100472928,28.47,9.23,11
67,12.3,9.8,1027,0.5877852522924731,0.8090169943749475,20.38,7.74,12
69,12.1,9.5,1026,0.4999999999999999,0.8660254037844387,18.99,7.72,13
69,12.0,9.2,1026,0.4539904997395467,0.8910065241883679,16.71,7.63,14
70,11.8,8.9,1026,0.4226182617406994,0.90630778703665,21.16,8.34,15
70,11.5,8.6,1026,0.3907311284892737,0.9205048534524404,16.21,7.33,16
72,10.9,8.2,1026,0.3420201433256687,0.9396926207859084,14.25,6.94,17
73,10.5,7.8,1026,0.2923717047227367,0.9563047559630354,12.85,6.59,18
73,10.0,7.7,1027,0.2756373558169991,0.9612616959383188,19.64,8.67,19
71,9.5,8.0,1027,0.2923717047227367,0.9563047559630354,19.14,8.22,20
67,9.3,9.1,1027,0.3907311284892737,0.9205048534524404,13.21,6.89,21
63,9.2,10.4,1027,0.4999999999999999,0.8660254037844387,11.48,6.99,22
60,9.3,11.8,1026,0.5877852522924731,0.8090169943749475,13.81,7.42,23
59,9.3,12.7,1025,0.6560590289905072,0.754709580222772,8.31,6.38,0
60,9.1,13.2,1024,0.6946583704589973,0.7193398003386512,3.99,5.16,1
62,9.1,13.3,1023,0.7193398003386511,0.6946583704589974,4.33,4.83,2
65,9.2,13.0,1023,0.754709580222772,0.6560590289905073,3.49,4.56,3
69,9.3,12.4,1023,0.754709580222772,0.6560590289905073,3.05,4.57,4
72,9.3,11.8,1023,0.7431448254773941,0.6691306063588582,0.57,3.35,5
74,9.3,11.2,1023,0.6819983600624985,0.7313537016191706,0.18,2.88,6
76,9.1,10.6,1023,0.6018150231520483,0.7986355100472928,1.27,3.99,7
77,8.9,10.3,1023,0.5299192642332049,0.848048096156426,0.75,2.99,8
77,8.6,10.2,1023,0.4694715627858908,0.882947592858927,2.26,4.08,9
77,8.2,10.1,1023,0.4226182617406994,0.90630778703665,2.65,4.46,10
77,7.7,10.1,1023,0.3907311284892737,0.9205048534524404,4.16,5.08,11
78,7.4,9.9,1023,0.3583679495453002,0.9335804264972016,2.87,4.33,12
78,7.1,9.4,1022,0.3090169943749474,0.9510565162951536,1.79,4.25,13
79,6.8,9.2,1022,0.2923717047227367,0.9563047559630354,0.7,3.5,14
80,6.6,9.0,1021,0.2923717047227367,0.9563047559630354,0.85,3.51,15
80,6.4,8.9,1021,0.2756373558169991,0.9612616959383188,1.33,2.99,16
80,6.2,8.8,1021,0.2923717047227367,0.9563047559630354,2.21,4.26,17
80,6.0,8.7,1021,0.3090169943749474,0.9510565162951536,6.22,5.8,18
78,5.8,9.0,1022,0.3255681544571566,0.9455185755993168,11.01,6.85,19
73,5.4,9.9,1023,0.3420201433256687,0.9396926207859084,15.64,7.61,20
67,4.9,11.7,1023,0.3907311284892737,0.9205048534524404,19.73,8.35,21
63,4.3,13.7,1023,0.4999999999999999,0.8660254037844387,25.57,9.89,22
60,3.6,15.4,1023,0.6293203910498374,0.7771459614569709,29.77,11.02,23
60,3.1,16.3,1022,0.8386705679454239,0.5446390350150272,21.72,8.91,0
61,3.1,16.5,1022,0.9563047559630354,0.2923717047227367,21.79,8.22,1
62,3.6,16.3,1021,0.9876883405951378,0.1564344650402309,25.92,9.61,2
64,4.4,15.8,1021,0.9781476007338056,0.2079116908177594,23.26,8.58,3
66,5.4,15.2,1021,0.9396926207859084,0.3420201433256688,23.2,9.31,4
70,6.5,14.4,1021,0.8746197071393957,0.4848096202463371,35.48,12.59,5
76,7.3,13.5,1021,0.8090169943749475,0.5877852522924731,35.21,12.14,6
82,8.1,12.8,1022,0.7431448254773941,0.6691306063588582,36.8,12.24,7
84,8.6,12.2,1022,0.6819983600624985,0.7313537016191706,38.54,13.75,8
84,9.0,11.9,1022,0.6018150231520483,0.7986355100472928,39.46,14.73,9
83,9.4,11.8,1023,0.5150380749100542,0.8571673007021123,42.25,13.96,10
81,9.6,11.8,1023,0.4694715627858908,0.882947592858927,39.65,12.93,11
80,9.7,11.8,1023,0.4383711467890774,0.898794046299167,41.91,12.84,12
84,9.8,12.0,1022,0.4383711467890774,0.898794046299167,41.5,13.04,13
82,9.9,12.0,1022,0.4383711467890774,0.898794046299167,38.5,12.05,14
81,9.9,11.9,1022,0.4539904997395467,0.8910065241883679,43.0,13.28,15
80,9.7,11.8,1022,0.4694715627858908,0.882947592858927,42.71,13.47,16
79,9.4,11.6,1022,0.4539904997395467,0.8910065241883679,41.72,12.78,17
78,9.1,11.5,1022,0.4383711467890774,0.898794046299167,41.52,13.11,18
76,8.9,11.6,1023,0.4226182617406994,0.90630778703665,38.51,12.41,19
73,8.7,12.3,1023,0.4226182617406994,0.90630778703665,37.82,12.72,20
69,8.6,13.5,1023,0.4694715627858908,0.882947592858927,37.34,11.94,21
65,8.7,14.9,1023,0.5446390350150271,0.838670567945424,37.98,12.15,22
63,8.6,16.1,1023,0.6156614753256582,0.788010753606722,39.63,12.76,23
63,8.4,16.9,1022,0.6819983600624985,0.7313537016191706,38.32,11.93,0
63,8.1,17.1,1022,0.7193398003386511,0.6946583704589974,36.18,11.61,1
64,7.9,17.1,1021,0.754709580222772,0.6560590289905073,30.57,10.34,2
66,8.0,16.8,1021,0.766044443118978,0.6427876096865394,32.13,10.48,3
69,8.3,16.2,1021,0.7431448254773941,0.6691306063588582,27.79,9.18,4
72,8.6,15.6,1021,0.7071067811865476,0.7071067811865476,24.12,8.98,5
74,8.9,14.9,1021,0.6691306063588582,0.7431448254773942,32.34,10.58,6
76,9.2,14.2,1022,0.6018150231520483,0.7986355100472928,28.8,10.25,7
78,9.4,13.7,1022,0.5591929034707469,0.8290375725550417,28.73,9.38,8
79,9.3,13.4,1022,0.4999999999999999,0.8660254037844387,34.09,11.33,9
80,9.0,13.2,1022,0.4694715627858908,0.882947592858927,31.2,9.95,10
80,8.8,13.2,1022,0.4226182617406994,0.90630778703665,26.76,9.45,11
81,8.6,13.2,1022,0.374606593415912,0.9271838545667874,20.51,8.75,12
83,7.9,12.9,1021,0.3583679495453002,0.9335804264972016,21.41,9.42,13
84,7.7,12.8,1021,0.2923717047227367,0.9563047559630354,17.99,7.96,14
85,7.4,12.6,1021,0.2756373558169991,0.9612616959383188,17.07,8.72,15
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,18.04,8.16,16
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,27.69,9.68,17
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,29.01,9.56,18
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,28.74,9.69,19
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,30.68,10.02,20
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,19.21,8.45,21
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,17.37,8.28,22
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,13.23,7.43,23
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,7.27,6.25,0
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,3.3,5.18,1
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,1.76,4.24,2
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,1.64,4.16,3
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,0.78,3.3,4
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,1.06,3.77,5
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,0.69,4.07,6
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,-0.1,2.7,7
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,-0.09,2.46,8
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,-0.15,1.83,9
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,-0.1,2.05,10
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,-0.16,2.95,11
86,7.0,12.4,1021,0.2756373558169991,0.9612616959383188,-0.15,2.4,12
94,2.5,13.2,1017,-1.0,-1.8369701987210294e-16,-0.15,1.7,13
94,2.7,13.2,1017,-0.9902680687415704,-0.1391731009600649,0.54,3.73,14
94,3.1,13.3,1016,-0.8746197071393959,-0.4848096202463368,3.5,5.01,15
94,3.9,13.4,1016,-0.7193398003386509,-0.6946583704589975,2.9,4.34,16
94,4.7,13.5,1016,-0.6691306063588582,-0.7431448254773942,2.98,4.92,17
92,5.0,13.7,1016,-0.7660444431189779,-0.6427876096865395,2.26,4.85,18
89,5.3,13.9,1017,-0.8746197071393959,-0.4848096202463368,1.68,4.24,19
83,5.6,14.8,1018,-0.9205048534524404,-0.3907311284892738,2.7,4.88,20
78,5.6,16.2,1019,-0.9063077870366496,-0.4226182617406999,7.65,6.14,21
75,5.7,17.8,1019,-0.8090169943749473,-0.5877852522924732,12.22,7.09,22
73,6.0,18.9,1019,-0.6560590289905074,-0.7547095802227719,5.24,5.62,23
75,6.7,19.1,1018,-0.4694715627858908,-0.8829475928589269,5.07,5.42,0
78,7.1,19.0,1018,-0.3090169943749477,-0.9510565162951536,6.72,6.12,1
82,6.5,18.7,1017,-0.1391731009600655,-0.9902680687415704,7.39,6.49,2
83,4.9,18.7,1017,0.1564344650402309,-0.9876883405951375,5.06,5.49,3
84,3.4,18.7,1017,0.7986355100472927,-0.6018150231520484,7.46,6.46,4
84,4.9,18.2,1018,0.9743700647852352,0.2249510543438649,6.38,6.19,5
84,8.0,17.0,1019,0.8386705679454239,0.5446390350150272,4.52,5.32,6
84,11.1,15.5,1020,0.766044443118978,0.6427876096865394,4.59,5.27,7
83,13.1,14.2,1021,0.7313537016191705,0.6819983600624985,3.5,5.43,8
