时间,短期预测湿度,实际功率,短期预测风速,实际风速,短期预测风向,短期预测温度,短期预测气压
2018/7/5 6:45,88,4.26,8.6,5.45,225,27.9,1003
2018/7/5 7:00,87,4.92,8.4,5.55,225,28,1003
2018/7/5 7:15,86,6.68,8.3,6.35,224,28.1,1003
2018/7/5 7:30,86,6.28,8.3,5.98,223,28.2,1003
2018/7/5 7:45,85,7.31,8.2,6.44,222,28.3,1003
2018/7/5 8:00,84,9.91,8.2,6.88,221,28.4,1003
2018/7/5 8:15,83,12.3,8.3,7.12,220,28.5,1003
2018/7/5 8:30,82,9.79,8.3,6.54,218,28.6,1003
2018/7/5 8:45,82,10.74,8.4,7,217,28.8,1003
2018/7/5 9:00,81,11.1,8.5,6.8,215,28.9,1003
2018/7/5 9:15,81,10.4,8.7,6.86,213,29,1003
2018/7/5 9:30,80,13.58,8.8,7.72,212,29.2,1002
2018/7/5 9:45,80,9.5,9,6.38,210,29.3,1002
2018/7/5 10:00,80,10.21,9.2,6.63,209,29.4,1002
2018/7/5 10:15,80,9.65,9.4,6.51,207,29.5,1002
2018/7/5 10:30,80,10.47,9.7,6.65,206,29.5,1002
2018/7/5 10:45,80,18.57,9.9,7.94,205,29.6,1002
2018/7/5 11:00,80,17.45,10.2,8.45,204,29.6,1002
2018/7/5 11:15,81,19.32,10.3,8.1,203,29.6,1002
2018/7/5 11:30,82,18.79,10.6,8.28,202,29.5,1002
2018/7/5 11:45,82,19.79,10.9,8.46,202,29.5,1002
2018/7/5 12:00,83,23.78,11,8.68,201,29.5,1002
2018/7/5 12:15,84,22.15,11.2,8.95,200,29.4,1002
2018/7/5 12:30,84,22.37,11.4,8.72,199,29.3,1002
2018/7/5 12:45,85,28.28,11.6,9.87,199,29.2,1001
2018/7/5 13:00,85,28.41,11.8,9.82,199,29.1,1001
2018/7/5 13:15,86,32.39,11.9,10.59,199,29,1001
2018/7/5 13:30,86,34.12,12,10.25,198,28.9,1001
2018/7/5 13:45,86,35.64,12.1,10.51,198,28.9,1001
2018/7/5 14:00,86,36.26,12.1,11.51,198,28.8,1001
2018/7/5 14:15,86,38.29,12.1,12.56,198,28.7,1001
2018/7/5 14:30,87,39.58,12,12.17,198,28.7,1001
2018/7/5 14:45,87,37.04,12,11.58,198,28.7,1001
2018/7/5 15:00,87,36.12,12,11.47,198,28.6,1001
2018/7/5 15:15,87,36.06,11.9,11.55,199,28.6,1001
2018/7/5 15:30,87,36.4,11.9,12.16,199,28.6,1001
2018/7/5 15:45,87,35.62,11.8,12.05,199,28.6,1001
2018/7/5 16:00,87,36.23,11.7,13.04,200,28.6,1001
2018/7/5 16:15,87,36.73,11.6,12.18,200,28.6,1001
2018/7/5 16:30,87,36.62,11.5,12.08,200,28.5,1001
2018/7/5 16:45,87,33.83,11.4,11,200,28.5,1001
2018/7/5 17:00,88,32.69,11.3,10.54,201,28.5,1001
2018/7/5 17:15,88,32.38,11.3,10.52,201,28.5,1001
2018/7/5 17:30,88,32.8,11.3,10.8,201,28.4,1001
2018/7/5 17:45,89,29.71,11.2,10.24,202,28.3,1001
2018/7/5 18:00,89,27.15,11.2,10.16,202,28.3,1001
2018/7/5 18:15,90,30.77,11.2,10.21,202,28.3,1002
2018/7/5 18:30,90,27.61,11.1,9.71,202,28.2,1002
2018/7/5 18:45,90,27.63,11,9.88,202,28.1,1002
2018/7/5 19:00,90,28.72,11,9.94,202,28.1,1002
2018/7/5 19:15,90,22.74,10.9,8.42,203,28.1,1002
2018/7/5 19:30,90,23.59,10.8,9.7,203,28,1002
2018/7/5 19:45,90,20.43,10.8,8.23,203,27.9,1002
2018/7/5 20:00,90,22.86,10.7,9.12,204,27.9,1002
2018/7/5 20:15,90,20.53,10.5,8.36,205,27.9,1002
2018/7/5 20:30,91,20.75,10.4,8.4,206,27.9,1002
2018/7/5 20:45,91,14.78,10.3,7.85,207,27.8,1002
2018/7/5 21:00,91,11.67,10.2,7.01,208,27.8,1002
2018/7/5 21:15,92,13.86,10,7.52,209,27.8,1002
2018/7/5 21:30,92,10.1,9.8,7.15,209,27.7,1003
2018/7/5 21:45,92,12.42,9.7,7.24,210,27.7,1003
2018/7/5 22:00,92,8.18,9.7,6.17,211,27.7,1003
2018/7/5 22:15,92,8.53,9.6,6.56,212,27.7,1003
2018/7/5 22:30,92,8.76,9.5,6.33,213,27.7,1003
2018/7/5 22:45,91,9.33,9.4,6.89,214,27.7,1003
2018/7/5 23:00,91,9.3,9.4,6.45,215,27.7,1003
2018/7/5 23:15,91,10.77,9.5,6.9,216,27.7,1003
2018/7/5 23:30,91,11.14,9.4,7.45,216,27.7,1003
2018/7/5 23:45,91,12.5,9.5,7.19,217,27.7,1003
2018/7/6 0:00,91,9,9.6,6.49,217,27.7,1003
2018/7/6 0:15,91,8.77,10.1,6.27,217,27.6,1002
2018/7/6 0:30,90,13,10.2,7.31,216,27.6,1002
2018/7/6 0:45,90,18.78,10.3,8.34,216,27.6,1002
2018/7/6 1:00,90,20.37,10.3,8.32,216,27.6,1002
2018/7/6 1:15,90,20.78,10.4,8.96,216,27.6,1002
2018/7/6 1:30,91,17.67,10.4,8.29,216,27.5,1002
2018/7/6 1:45,91,11.48,10.4,6.81,216,27.5,1002
2018/7/6 2:00,91,11.9,10.3,6.75,216,27.5,1002
2018/7/6 2:15,92,8.22,10.2,6.68,217,27.5,1002
2018/7/6 2:30,92,7.71,10.1,6.17,217,27.5,1002
2018/7/6 2:45,92,7.4,9.9,6.37,217,27.4,1002
2018/7/6 3:00,92,5.36,9.8,5.91,218,27.4,1002
2018/7/6 3:15,92,5.04,9.6,5.35,219,27.4,1002
2018/7/6 3:30,92,3.54,9.4,4.99,219,27.4,1002
2018/7/6 3:45,92,3.56,9.2,5.22,219,27.4,1002
2018/7/6 4:00,92,4.13,9,5.47,220,27.4,1002
2018/7/6 4:15,92,3.75,8.9,5.26,221,27.4,1002
2018/7/6 4:30,92,2.37,8.7,4.66,221,27.4,1002
2018/7/6 4:45,91,2.87,8.5,4.69,221,27.4,1002
2018/7/6 5:00,91,2.8,8.4,4.87,222,27.5,1002
2018/7/6 5:15,90,2.99,8.4,4.88,222,27.5,1002
2018/7/6 5:30,90,2.69,8.4,4.82,222,27.5,1002
2018/7/6 5:45,90,2.85,8.3,4.68,222,27.6,1002
2018/7/6 6:00,89,2.06,8.4,4.54,221,27.7,1002
2018/7/6 6:15,89,3.45,8.4,4.83,221,27.7,1002
2018/7/6 6:30,88,4.08,8.5,5.22,220,27.8,1003
2018/7/6 6:45,88,3.93,8.5,5.65,219,27.9,1003
2018/7/6 7:00,88,5.08,8.6,5.62,219,28,1003
2018/7/6 7:15,88,4.99,8.8,5.91,218,28.1,1003
2018/7/6 7:30,87,5.52,8.9,5.93,217,28.1,1003
2018/7/6 7:45,86,5.06,8.9,5.78,216,28.2,1003
2018/7/6 8:00,86,4.63,9.1,4.95,216,28.3,1003
2018/7/6 8:15,86,5.09,9.2,5.39,214,28.4,1003
2018/7/6 8:30,86,4.64,9.3,5.41,214,28.5,1003
2018/7/6 8:45,85,6.71,9.4,5.72,213,28.6,1003
2018/7/6 9:00,85,6.7,9.5,6.05,212,28.7,1003
2018/7/6 9:15,84,7.46,9.6,6.58,211,28.7,1003
2018/7/6 9:30,84,8.42,9.7,6.35,210,28.8,1002
2018/7/6 9:45,84,7.57,9.8,6.34,209,28.9,1002
2018/7/6 10:00,83,11.35,9.9,7.18,208,29,1002
2018/7/6 10:15,83,12.14,9.9,7.1,208,29.1,1002
2018/7/6 10:30,82,13.22,10,7.19,207,29.1,1002
2018/7/6 10:45,82,12.16,10.2,7.05,207,29.2,1002
2018/7/6 11:00,82,13.28,10.2,6.98,206,29.3,1002
2018/7/6 11:15,82,11.8,10.2,7.1,206,29.3,1002
2018/7/6 11:30,82,13.55,10.3,7.6,205,29.3,1002
2018/7/6 11:45,82,16.59,10.4,8.02,205,29.4,1002
2018/7/6 12:00,82,18.81,10.4,8.28,205,29.4,1002
2018/7/6 12:15,82,16.2,10.5,7.75,205,29.4,1002
2018/7/6 12:30,82,19.25,10.6,8.22,205,29.4,1002
2018/7/6 12:45,82,19.69,10.6,8.94,205,29.4,1001
2018/7/6 13:00,82,24.87,10.6,9.14,205,29.4,1001
2018/7/6 13:15,82,27.71,10.6,9.4,205,29.4,1001
2018/7/6 13:30,83,27.18,10.7,9.67,204,29.3,1001
2018/7/6 13:45,83,27.3,10.6,8.9,204,29.3,1001
2018/7/6 14:00,83,28.86,10.6,9.43,204,29.3,1001
2018/7/6 14:15,84,33.98,10.7,10.26,203,29.3,1001
2018/7/6 14:30,84,33.17,10.7,11.07,203,29.2,1001
2018/7/6 14:45,84,28.37,10.7,10.15,203,29.1,1001
2018/7/6 15:00,84,31.98,10.6,11.08,203,29.1,1001
2018/7/6 15:15,84,27.83,10.6,9.79,202,29,1001
2018/7/6 15:30,85,28.7,10.7,10.28,202,28.9,1001
2018/7/6 15:45,85,27.65,10.6,8.82,202,28.9,1001
2018/7/6 16:00,85,28.62,10.6,9.88,201,28.8,1001
2018/7/6 16:15,86,25.55,10.6,8.79,200,28.7,1001
2018/7/6 16:30,86,26.76,10.5,9.5,200,28.7,1001
2018/7/6 16:45,86,29.5,10.5,9.64,200,28.6,1001
2018/7/6 17:00,86,27.18,10.5,9.53,199,28.5,1001
2018/7/6 17:15,87,20.51,10.5,8.98,199,28.4,1001
2018/7/6 17:30,88,15.5,10.4,8.24,199,28.3,1001
2018/7/6 17:45,88,13.56,10.4,7.38,199,28.3,1001
2018/7/6 18:00,88,11.06,10.4,6.9,199,28.2,1001
2018/7/6 18:15,88,10.48,10.4,6.56,199,28.1,1002
2018/7/6 18:30,88,10.52,10.4,6.98,200,28.1,1002
2018/7/6 18:45,88,7.68,10.3,6.75,200,28.1,1002
2018/7/6 19:00,88,10.16,10.3,7.26,200,28,1002
2018/7/6 19:15,88,7.54,10.4,6.45,201,28,1002
2018/7/6 19:30,89,5.53,10.3,5.48,202,27.9,1002
2018/7/6 19:45,89,6.55,10.4,5.77,202,27.9,1002
2018/7/6 20:00,89,10.23,10.4,6.94,203,27.9,1002
2018/7/6 20:15,89,11.01,10.5,7.01,204,27.9,1002
2018/7/6 20:30,89,9.95,10.5,7.02,204,27.9,1002
2018/7/6 20:45,89,12.84,10.5,6.97,205,27.8,1002
2018/7/6 21:00,89,11.76,10.6,7.34,206,27.8,1002
2018/7/6 21:15,89,8.13,10.6,6.47,208,27.8,1002
2018/7/6 21:30,89,5.98,10.7,5.77,209,27.7,1003
2018/7/6 21:45,89,7.19,10.8,6,210,27.7,1003
2018/7/6 22:00,89,5.53,10.7,5.41,212,27.7,1003
2018/7/6 22:15,89,5.05,10.7,5.63,212,27.7,1003
2018/7/6 22:30,89,5.59,10.7,5.8,214,27.7,1003
2018/7/6 22:45,89,4.86,10.6,5.55,215,27.7,1003
2018/7/6 23:00,89,4,10.5,5.53,216,27.7,1003
2018/7/6 23:15,89,4.17,10.4,5.53,217,27.7,1003
2018/7/6 23:30,89,5.96,10.1,5.82,218,27.7,1003
2018/7/6 23:45,89,8.87,9.9,6.58,219,27.7,1003
2018/7/7 0:00,89,10.33,9.8,6.81,220,27.7,1003
2018/7/7 0:15,88,14.01,10.1,7.43,217,27.5,1003
2018/7/7 0:30,88,13.79,10,7.55,218,27.5,1003
2018/7/7 0:45,88,13.04,9.8,7.1,218,27.4,1003
2018/7/7 1:00,88,11.65,9.7,6.64,219,27.4,1003
2018/7/7 1:15,88,8.51,9.7,6.16,219,27.4,1003
2018/7/7 1:30,89,8.67,9.4,6.28,219,27.3,1003
2018/7/7 1:45,89,7.64,9.4,6.48,220,27.3,1003
2018/7/7 2:00,89,9.76,9.3,6.35,220,27.3,1003
2018/7/7 2:15,89,8.92,9.2,6.61,220,27.3,1003
2018/7/7 2:30,89,6.25,9.2,5.8,219,27.2,1003
2018/7/7 2:45,89,6,9.1,6.23,219,27.1,1003
2018/7/7 3:00,89,6.87,9.1,6.28,218,27.1,1003
2018/7/7 3:15,89,7.18,9.1,6.12,217,27.1,1003
2018/7/7 3:30,89,8.31,9,6.33,217,27.1,1003
2018/7/7 3:45,89,6.98,9,5.9,216,27,1003
2018/7/7 4:00,89,7.58,9,6.15,215,27,1003
2018/7/7 4:15,89,6.51,9,6.01,215,27,1003
2018/7/7 4:30,89,5.05,8.9,5.63,215,27,1003
2018/7/7 4:45,89,6.15,8.8,5.98,214,27,1003
2018/7/7 5:00,89,5.66,8.8,5.78,214,27,1003
2018/7/7 5:15,89,4.76,8.8,5.28,215,27.1,1003
2018/7/7 5:30,88,6.82,8.7,5.48,216,27.1,1003
2018/7/7 5:45,88,4,8.7,5.33,216,27.1,1003
2018/7/7 6:00,88,3.05,8.6,5,217,27.2,1003
2018/7/7 6:15,88,3.42,8.5,5.07,218,27.3,1004
2018/7/7 6:30,88,4.49,8.3,5.43,219,27.3,1004
2018/7/7 6:45,88,5.07,8.3,5.54,220,27.4,1004
2018/7/7 7:00,88,5.64,8.2,5.8,220,27.5,1004
2018/7/7 7:15,88,6.15,8.2,6.04,221,27.6,1004
2018/7/7 7:30,87,5.4,8.1,5.55,221,27.7,1004
2018/7/7 7:45,86,5.21,8,5.58,221,27.8,1004
2018/7/7 8:00,86,4.39,8,5.48,221,27.9,1004
2018/7/7 8:15,86,4.16,7.9,5.68,220,28,1004
2018/7/7 8:30,85,5.35,7.8,5.56,220,28.2,1004
2018/7/7 8:45,84,4.3,7.8,5.1,219,28.3,1004
2018/7/7 9:00,84,4.15,7.8,5.52,217,28.4,1004
2018/7/7 9:15,84,5.68,7.7,5.69,216,28.5,1004
2018/7/7 9:30,84,6.85,7.8,6.13,213,28.6,1004
2018/7/7 9:45,83,8.81,7.9,6.49,211,28.7,1004
2018/7/7 10:00,83,9.22,7.8,6.67,210,28.7,1004
2018/7/7 10:15,83,9.77,7.9,6.52,208,28.8,1004
2018/7/7 10:30,83,14.04,8,7.84,206,28.9,1004
2018/7/7 10:45,83,13.31,8.1,7.68,203,28.9,1004
2018/7/7 11:00,83,13.08,8.2,7.02,202,28.9,1004
2018/7/7 11:15,84,14.85,8.3,7.44,200,28.9,1004
2018/7/7 11:30,84,13.73,8.4,7.48,199,28.9,1004
2018/7/7 11:45,84,12.62,8.6,7.55,197,28.8,1004
2018/7/7 12:00,84,9.91,8.7,6.67,196,28.8,1004
2018/7/7 12:15,85,8.84,8.8,6.42,195,28.7,1004
2018/7/7 12:30,86,13.42,8.9,7.15,194,28.7,1004
2018/7/7 12:45,86,16.11,9,7.75,193,28.7,1003
2018/7/7 13:00,86,6.45,9.1,5.77,192,28.6,1003
2018/7/7 13:15,86,3.33,9.2,4.2,192,28.5,1003
2018/7/7 13:30,86,6.9,9.2,5.44,191,28.5,1003
2018/7/7 13:45,86,12.04,9.3,7.43,191,28.5,1003
2018/7/7 14:00,86,12.15,9.3,7.08,191,28.4,1003
2018/7/7 14:15,86,10.63,9.3,6.8,192,28.4,1003
2018/7/7 14:30,86,12.26,9.2,6.93,193,28.3,1003
2018/7/7 14:45,86,12.17,9.2,7.14,193,28.3,1003
2018/7/7 15:00,86,10.72,9.2,7.05,193,28.3,1003
2018/7/7 15:15,86,13.17,9.2,7.4,194,28.3,1003
2018/7/7 15:30,86,13.61,9.1,6.99,195,28.3,1003
2018/7/7 15:45,85,13.63,9,7.5,195,28.3,1003
2018/7/7 16:00,85,12.7,9,7.12,196,28.3,1003
2018/7/7 16:15,86,14.13,8.9,7.51,197,28.3,1003
2018/7/7 16:30,86,11.34,8.8,7.12,198,28.3,1003
2018/7/7 16:45,86,9.13,8.8,6.35,199,28.2,1003
2018/7/7 17:00,86,3.18,8.7,4.95,199,28.2,1003
2018/7/7 17:15,86,-0.46,8.7,2.24,200,28.1,1003
2018/7/7 17:30,87,-0.46,8.6,2.88,200,28.1,1003
2018/7/7 17:45,87,0.78,8.6,3.64,201,28.1,1003
2018/7/7 18:00,88,4.42,8.6,5.03,202,28,1003
2018/7/7 18:15,88,5.71,8.6,5.65,202,27.9,1004
2018/7/7 18:30,88,1.2,8.6,4.19,202,27.9,1004
2018/7/7 18:45,89,1.28,8.6,3.7,203,27.8,1004
2018/7/7 19:00,89,1.38,8.6,4.17,203,27.7,1004
2018/7/7 19:15,90,1.91,8.5,4.35,204,27.7,1004
2018/7/7 19:30,90,2.57,8.5,4.7,204,27.6,1004
2018/7/7 19:45,90,4.84,8.4,5.23,204,27.5,1004
2018/7/7 20:00,90,3.86,8.3,5.16,204,27.5,1004
2018/7/7 20:15,90,3.21,8.2,4.9,204,27.5,1004
2018/7/7 20:30,90,3.2,8.1,4.89,205,27.5,1004
2018/7/7 20:45,90,2.45,8,4.61,205,27.4,1004
2018/7/7 21:00,90,2.77,7.9,4.55,206,27.4,1004
2018/7/7 21:15,90,2.46,7.7,4.38,206,27.4,1004
2018/7/7 21:30,90,1.67,7.6,3.95,207,27.4,1005
2018/7/7 21:45,90,1.01,7.5,3.94,206,27.4,1005
2018/7/7 22:00,90,1.48,7.4,4.25,207,27.4,1005
2018/7/7 22:15,90,2.37,7.3,4.44,207,27.4,1005
2018/7/7 22:30,90,2.36,7.1,4.63,207,27.4,1005
2018/7/7 22:45,90,2.09,7,4.35,207,27.4,1005
2018/7/7 23:00,90,1.76,6.9,4.3,208,27.4,1005
2018/7/7 23:15,90,1.44,6.8,4.03,208,27.3,1005
2018/7/7 23:30,90,1.2,6.8,4.02,209,27.3,1005
2018/7/7 23:45,90,1.72,6.8,4.46,209,27.3,1005
2018/7/8 0:00,90,1.59,6.8,4.17,209,27.2,1005
2018/7/8 0:15,92,1.11,6.4,3.82,206,27.2,1005
2018/7/8 0:30,92,1.29,6.2,3.8,207,27.1,1004
2018/7/8 0:45,92,0.6,6,3.42,209,27.1,1004
2018/7/8 1:00,92,0.55,5.9,3.6,210,27.1,1004
2018/7/8 1:15,92,0.45,5.8,3.38,212,27.1,1004
2018/7/8 1:30,93,0.55,5.7,3.57,214,27.1,1004
2018/7/8 1:45,93,1.23,5.5,3.98,217,27,1004
2018/7/8 2:00,93,0.85,5.4,3.77,219,27,1004
2018/7/8 2:15,94,0.12,5.3,3.03,221,26.9,1004
2018/7/8 2:30,94,0.34,5.3,3.64,224,26.9,1004
2018/7/8 2:45,94,0.49,5.2,3.59,227,26.9,1004
2018/7/8 3:00,94,0.38,5.2,3.31,228,26.8,1004
2018/7/8 3:15,94,0.26,5.2,3.37,230,26.7,1004
2018/7/8 3:30,94,-0.18,5.2,2.88,232,26.7,1005
2018/7/8 3:45,94,0.05,5.2,3.36,234,26.7,1005
2018/7/8 4:00,94,-0.21,5.2,2.8,234,26.6,1005
2018/7/8 4:15,94,0.31,5.2,3.38,234,26.6,1005
2018/7/8 4:30,94,-0.15,5.1,2.97,235,26.5,1005
2018/7/8 4:45,94,-0.17,5,2.81,236,26.5,1005
2018/7/8 5:00,94,-0.2,5,2.3,236,26.5,1005
2018/7/8 5:15,94,-0.22,5,2.56,235,26.5,1005
2018/7/8 5:30,94,-0.21,4.9,2.4,232,26.5,1005
2018/7/8 5:45,93,-0.22,4.8,2.35,232,26.5,1005
2018/7/8 6:00,93,-0.2,4.8,2.11,229,26.5,1005
2018/7/8 6:15,93,-0.2,4.7,1.71,228,26.6,1006
2018/7/8 6:30,92,-0.19,4.7,1.19,225,26.7,1006
2018/7/8 6:45,92,-0.21,4.6,0.87,222,26.7,1006
2018/7/8 7:00,92,-0.19,4.5,0.71,220,26.7,1006
2018/7/8 7:15,91,-0.21,4.5,1.35,217,26.8,1006
2018/7/8 7:30,90,-0.18,4.4,1.82,216,26.9,1006
2018/7/8 7:45,90,-0.19,4.4,1.82,213,26.9,1006
2018/7/8 8:00,89,-0.2,4.4,1.6,212,27,1006
2018/7/8 8:15,89,-0.2,4.3,1.4,209,27.1,1006
2018/7/8 8:30,88,-0.17,4.3,1.09,208,27.1,1006
2018/7/8 8:45,88,-0.17,4.2,1.29,207,27.2,1006
2018/7/8 9:00,88,-0.19,4.2,1.63,205,27.3,1006
2018/7/8 9:15,88,-0.2,4.2,1.53,204,27.3,1006
2018/7/8 9:30,87,-0.2,4.2,2.01,202,27.4,1006
2018/7/8 9:45,86,-0.17,4.2,1.7,202,27.5,1006
2018/7/8 10:00,86,-0.14,4.3,2.23,201,27.6,1006
2018/7/8 10:15,86,-0.19,4.2,1.65,199,27.7,1006
2018/7/8 10:30,85,-0.16,4.2,2.14,199,27.8,1006
2018/7/8 10:45,84,-0.19,4.3,2.4,199,27.9,1006
2018/7/8 11:00,84,-0.18,4.4,2.3,197,28,1006
2018/7/8 11:15,84,-0.11,4.5,3.04,196,28.1,1006
2018/7/8 11:30,83,1.12,4.6,4.15,195,28.2,1006
2018/7/8 11:45,82,1.88,4.6,4.15,194,28.3,1006
2018/7/8 12:00,82,1.84,4.7,3.85,192,28.4,1006
2018/7/8 12:15,82,2.15,4.8,4.55,191,28.5,1006
2018/7/8 12:30,82,3.64,5,5.1,189,28.5,1006
2018/7/8 12:45,81,4.62,5.2,5.05,189,28.6,1005
2018/7/8 13:00,81,5.99,5.2,5.85,188,28.6,1005
2018/7/8 13:15,81,5.66,5.3,5.5,186,28.7,1005
2018/7/8 13:30,81,8.04,5.5,6.36,186,28.7,1005
2018/7/8 13:45,81,7.84,5.6,6.3,186,28.7,1005
2018/7/8 14:00,82,6.91,5.7,6.22,185,28.7,1005
2018/7/8 14:15,82,7.78,5.8,6.52,185,28.7,1005
2018/7/8 14:30,82,7.7,5.8,5.99,184,28.7,1004
2018/7/8 14:45,83,11.45,5.9,7.76,184,28.6,1004
2018/7/8 15:00,83,12.23,5.9,7.13,184,28.6,1004
2018/7/8 15:15,84,10.4,6,6.59,185,28.5,1004
2018/7/8 15:30,84,8.25,6,6.17,186,28.5,1004
2018/7/8 15:45,84,7.73,6,6.43,186,28.5,1004
2018/7/8 16:00,84,6.64,6,6.15,187,28.4,1004
2018/7/8 16:15,85,9.33,6.1,6.62,188,28.3,1004
2018/7/8 16:30,86,9.44,6.1,6.84,188,28.3,1004
2018/7/8 16:45,86,9.65,6,6.81,189,28.3,1004
2018/7/8 17:00,86,7.37,6,6.09,190,28.2,1004
2018/7/8 17:15,86,7.72,5.9,6.04,191,28.1,1004
2018/7/8 17:30,87,6.27,5.9,5.79,193,28.1,1004
2018/7/8 17:45,87,5.21,5.9,5.7,195,28.1,1004
2018/7/8 18:00,87,4.34,5.8,5.49,196,28,1004
2018/7/8 18:15,87,1.9,5.8,4.33,197,28,1004
2018/7/8 18:30,87,1.17,5.7,3.68,199,27.9,1005
2018/7/8 18:45,87,1.03,5.7,4.03,202,27.9,1005
2018/7/8 19:00,87,1.3,5.6,4.15,203,27.9,1005
2018/7/8 19:15,88,0.29,5.6,3.36,204,27.9,1006
2018/7/8 19:30,88,0.08,5.6,3.17,207,27.9,1006
2018/7/8 19:45,88,-0.02,5.6,2.85,207,27.8,1006
2018/7/8 20:00,88,-0.17,5.6,2.76,209,27.8,1006
2018/7/8 20:15,88,-0.2,5.6,2.36,210,27.7,1006
2018/7/8 20:30,89,-0.2,5.6,2.2,210,27.7,1007
2018/7/8 20:45,89,-0.22,5.6,2.21,211,27.7,1007
2018/7/8 21:00,89,-0.25,5.5,2,212,27.6,1007
2018/7/8 21:15,90,-0.19,5.5,2.35,213,27.6,1007
2018/7/8 21:30,90,0.49,5.5,3.6,213,27.5,1007
2018/7/8 21:45,90,1.38,5.4,4.17,214,27.5,1007
2018/7/8 22:00,90,0.55,5.3,3.45,214,27.5,1007
2018/7/8 22:15,90,1.17,5.2,4.14,215,27.5,1007
2018/7/8 22:30,90,1.33,5.1,4.04,216,27.4,1007
2018/7/8 22:45,90,0.7,5,3.63,217,27.3,1007
2018/7/8 23:00,90,1.19,4.8,3.9,218,27.3,1007
2018/7/8 23:15,90,1.04,4.7,3.66,220,27.3,1007
2018/7/8 23:30,90,0.33,4.5,3.47,223,27.3,1007
2018/7/8 23:45,90,-0.11,4.4,2.9,225,27.2,1007
2018/7/9 0:00,90,-0.2,4.2,2.53,227,27.2,1007
2018/7/9 0:15,93,-0.07,1.9,2.96,235,26.8,1007
2018/7/9 0:30,94,-0.18,1.8,3.13,241,26.7,1006
2018/7/9 0:45,94,-0.21,1.7,2.82,242,26.7,1006
2018/7/9 1:00,94,-0.2,1.6,2.76,248,26.6,1006
2018/7/9 1:15,95,-0.2,1.5,2.35,250,26.5,1006
2018/7/9 1:30,96,-0.2,1.4,1.93,258,26.5,1006
2018/7/9 1:45,96,-0.21,1.4,1.73,266,26.4,1006
2018/7/9 2:00,96,-0.21,1.3,1.73,270,26.3,1006
2018/7/9 2:15,97,-0.2,1.1,1.5,280,26.2,1006
2018/7/9 2:30,98,-0.21,1,1.37,287,26.1,1006
2018/7/9 2:45,98,-0.2,1,1.88,294,26,1006
2018/7/9 3:00,98,-0.21,0.9,1.84,311,25.9,1006
2018/7/9 3:15,98,-0.22,0.9,1.7,319,25.9,1006
2018/7/9 3:30,98,-0.2,0.9,1.53,328,25.8,1007
2018/7/9 3:45,98,-0.2,0.9,1.68,342,25.7,1007
2018/7/9 4:00,98,-0.21,1,1.27,354,25.7,1007
2018/7/9 4:15,98,-0.2,1.1,1.58,0,25.7,1007
2018/7/9 4:30,97,-0.18,1.2,1.43,5,25.7,1007
2018/7/9 4:45,96,-0.18,1.3,1.42,9,25.7,1007
2018/7/9 5:00,96,-0.18,1.5,1.67,16,25.8,1007
2018/7/9 5:15,95,-0.16,1.6,2.02,18,25.9,1007
2018/7/9 5:30,94,-0.15,1.6,2.08,22,26,1007
2018/7/9 5:45,94,-0.14,1.8,2.33,27,26.1,1007
2018/7/9 6:00,93,-0.14,1.8,2.56,29,26.2,1007
2018/7/9 6:15,91,-0.16,1.9,2.86,28,26.4,1008
2018/7/9 6:30,90,-0.18,2,2.78,30,26.6,1008
2018/7/9 6:45,89,-0.16,2,3.03,33,26.7,1008
2018/7/9 7:00,88,-0.06,2,3.63,33,26.9,1008
2018/7/9 7:15,87,0.11,2,3.25,33,27.1,1008
2018/7/9 7:30,85,0.19,2,3.32,30,27.3,1008
2018/7/9 7:45,84,1.3,1.9,4.15,28,27.5,1008
2018/7/9 8:00,83,1.96,1.9,4.41,25,27.7,1008
2018/7/9 8:15,82,1.59,1.8,3.95,22,28,1008
2018/7/9 8:30,81,1.12,1.7,3.77,21,28.2,1008
2018/7/9 8:45,80,1.08,1.6,3.69,15,28.4,1008
2018/7/9 9:00,79,0.51,1.5,3.18,8,28.6,1008
2018/7/9 9:15,78,0.3,1.4,3.17,4,28.8,1008
2018/7/9 9:30,78,0.19,1.3,3.33,0,29,1008
2018/7/9 9:45,78,0.75,1.3,3.8,356,29.1,1008
2018/7/9 10:00,77,1.53,1.2,3.95,351,29.3,1008
2018/7/9 10:15,77,1.19,1.1,3.73,350,29.4,1008
2018/7/9 10:30,76,1.69,1.1,4.21,355,29.6,1008
2018/7/9 10:45,76,1.54,1,4.14,0,29.8,1008
2018/7/9 11:00,76,0.71,0.9,3.38,6,29.9,1008
2018/7/9 11:15,76,0.31,0.9,3.43,27,29.9,1008
2018/7/9 11:30,76,1.77,1,4.17,45,30,1008
2018/7/9 11:45,75,2.85,1.2,4.91,55,30.1,1008
2018/7/9 12:00,75,1.31,1.4,3.88,65,30.1,1008
2018/7/9 12:15,75,0.68,1.9,3.55,72,30.1,1008
2018/7/9 12:30,75,0.3,2.4,3.08,78,30.2,1008
2018/7/9 12:45,75,1.04,2.7,3.98,80,30.2,1008
2018/7/9 13:00,75,2.72,3.2,4.43,79,30.2,1008
2018/7/9 13:15,75,2.93,3.6,4.81,79,30.2,1008
2018/7/9 13:30,75,3.33,4,4.98,78,30.2,1008
2018/7/9 13:45,75,5.86,4.3,5.71,77,30.2,1007
