短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
81,7.9,22.5,1001,0.9396926207859084,0.3420201433256688,4.038354596,4.268593333,3
82,7.7,22.6,1000,0.9455185755993168,0.3255681544571567,6.563768374,4.97566303,4
83,7.5,22.6,1000,0.9612616959383188,0.2756373558169991,8.499684669,5.288230303,5
84,7.0,22.6,1000,0.981627183447664,0.1908089953765449,8.424836967,5.414111818,6
85,6.5,22.6,1001,0.9902680687415704,0.1391731009600657,26.74904152,8.034809394,7
86,5.9,22.5,1002,0.984807753012208,0.1736481776669304,20.33147685,6.975861212,8
87,5.5,22.4,1002,0.9396926207859084,0.3420201433256688,20.37479416,7.159642121,9
87,5.5,22.3,1002,0.8386705679454239,0.5446390350150272,14.76252674,6.35166,10
86,5.6,22.2,1002,0.7193398003386511,0.6946583704589974,9.845154135,5.683017879,11
86,5.7,22.4,1002,0.6946583704589973,0.7193398003386512,17.03652128,6.624805758,12
85,5.4,22.3,1001,0.6946583704589973,0.7193398003386512,13.37895152,6.236132727,13
84,5.2,22.2,1001,0.6946583704589973,0.7193398003386512,9.427904042,5.819286667,14
83,5.0,22.1,1001,0.6819983600624985,0.7313537016191706,4.395286162,4.383304848,15
81,4.8,22.1,1001,0.6691306063588582,0.7431448254773942,4.560763929,4.419807273,16
80,4.8,22.2,1001,0.6819983600624985,0.7313537016191706,2.403616392,3.726302727,17
79,4.7,22.3,1001,0.7431448254773941,0.6691306063588582,1.347276646,3.497337879,18
77,4.5,22.5,1002,0.8290375725550417,0.5591929034707468,1.298120722,3.243459394,19
77,4.3,22.7,1002,0.90630778703665,0.4226182617406994,1.201800188,3.260233333,20
78,4.2,22.8,1002,0.9781476007338056,0.2079116908177594,1.133546546,3.198377879,21
79,4.0,22.9,1002,1.0,6.123233995736766e-17,1.983656286,3.682784242,22
80,3.6,23.0,1002,0.984807753012208,-0.1736481776669303,1.136477182,3.248140606,23
81,3.0,23.1,1002,0.9396926207859084,-0.3420201433256687,0.96310691,2.988887455,0
82,2.3,23.2,1001,0.8290375725550417,-0.5591929034707467,0.878112813,2.931854545,1
84,2.1,23.3,1000,0.6293203910498377,-0.7771459614569707,-0.127494274,2.155048485,2
85,2.4,23.5,999,0.4067366430758004,-0.9135454576426008,0.172238138,2.65687,3
86,3.0,23.7,998,0.3420201433256689,-0.9396926207859084,-0.084498106,1.95783,4
88,3.3,23.8,998,0.3090169943749475,-0.9510565162951536,-0.025159799,2.296406667,5
90,3.2,23.7,998,0.2756373558169996,-0.9612616959383188,-0.10112856,1.504123455,6
91,3.0,23.5,999,0.2079116908177593,-0.9781476007338056,-0.068832425,2.181376606,7
92,2.9,23.4,1000,0.1045284632676537,-0.9945218953682732,0.14973957,2.594218182,8
92,3.2,23.4,1000,1.2246467991473532e-16,-1.0,0.041538487,2.320532121,9
92,3.6,23.4,1000,-0.104528463267653,-0.9945218953682734,-0.106846005,1.640236879,10
93,3.8,23.4,1000,-0.2419218955996675,-0.9702957262759964,0.055037561,2.52237,11
93,1.6,23.2,1000,-0.5000000000000001,-0.8660254037844386,1.265368287,3.313724545,12
93,1.9,23.2,1000,-0.5735764363510458,-0.819152044288992,2.81390795,4.125634545,13
94,2.1,23.2,1000,-0.601815023152048,-0.798635510047293,3.71276677,4.252913939,14
94,2.2,23.2,1000,-0.6293203910498376,-0.7771459614569708,4.403734373,4.387607576,15
94,2.1,23.2,1000,-0.6293203910498376,-0.7771459614569708,6.425260243,4.847980303,16
93,1.7,23.2,1000,-0.6427876096865393,-0.766044443118978,6.466149782,5.011978182,17
92,1.2,23.3,1000,-0.6691306063588582,-0.7431448254773942,7.659320899,5.351124848,18
92,0.7,23.3,1001,-0.7071067811865475,-0.7071067811865477,9.973342359,5.698403939,19
92,0.6,23.4,1001,-0.6293203910498376,-0.7771459614569708,8.235164178,5.391970303,20
93,0.9,23.4,1002,-0.4539904997395462,-0.8910065241883681,12.44762219,6.209079697,21
94,1.6,23.5,1002,-0.3090169943749477,-0.9510565162951536,9.551021273,5.307654242,22
94,2.5,23.7,1002,-0.1908089953765447,-0.981627183447664,21.64719058,7.397166667,23
93,3.5,24.0,1002,-0.0523359562429435,-0.9986295347545738,19.73188935,7.308938182,0
92,4.4,24.3,1001,0.0697564737441255,-0.9975640502598242,22.9662546,7.733945152,1
93,5.3,24.5,1000,0.1564344650402309,-0.9876883405951375,18.30260355,7.043858788,2
94,5.7,24.5,999,0.2249510543438647,-0.9743700647852352,17.71033644,7.172692121,3
95,5.9,24.3,998,0.292371704722737,-0.9563047559630354,10.25164239,5.691815758,4
96,5.6,24.1,998,0.325568154457157,-0.9455185755993168,12.74506571,6.199847576,5
96,5.0,23.9,998,0.3583679495453002,-0.9335804264972016,13.36906356,6.40925303,6
96,4.4,23.8,999,0.3907311284892741,-0.9205048534524402,10.38335456,5.445951212,7
96,3.8,23.7,1000,0.3090169943749475,-0.9510565162951536,15.23607204,6.572677576,8
96,3.2,23.6,1000,0.1908089953765449,-0.981627183447664,11.85943872,5.943741515,9
97,2.7,23.5,1000,1.2246467991473532e-16,-1.0,14.91076369,6.331360606,10
98,2.5,23.4,1000,-0.275637355816999,-0.9612616959383188,13.21970019,6.115868485,11
98,2.6,23.4,1001,-0.4848096202463369,-0.8746197071393959,15.81485763,6.513043939,12
98,2.8,23.4,1000,-0.7193398003386509,-0.6946583704589975,14.08192921,6.254705455,13
98,3.0,23.4,1000,-0.8660254037844385,-0.5000000000000004,16.41479697,6.48989303,14
98,2.9,23.5,1000,-0.9271838545667872,-0.3746065934159123,13.11620638,6.229729697,15
97,2.6,23.5,1000,-0.961261695938319,-0.2756373558169989,9.180836091,5.405601515,16
97,2.3,23.6,1000,-0.9659258262890684,-0.2588190451025206,9.486780954,5.874869091,17
97,2.0,23.6,1000,-0.913545457642601,-0.4067366430758001,6.930886499,5.223798788,18
97,1.8,23.6,1001,-0.7547095802227717,-0.6560590289905077,5.764310786,4.920694242,19
98,2.0,23.6,1001,-0.601815023152048,-0.798635510047293,6.2847644,5.08268697,20
98,2.3,23.6,1001,-0.6156614753256578,-0.7880107536067222,5.04984464,4.858075152,21
99,2.6,23.6,1001,-0.601815023152048,-0.798635510047293,4.51641181,4.505792424,22
99,3.1,23.7,1001,-0.5446390350150271,-0.838670567945424,1.845748127,3.5106,23
98,3.7,23.9,1001,-0.4067366430757998,-0.9135454576426012,2.544105515,3.75849,0
96,4.3,24.1,1001,-0.2249510543438649,-0.9743700647852352,2.485419548,3.792287576,1
95,5.0,24.3,1000,-0.104528463267653,-0.9945218953682734,4.236948748,4.242086364,2
95,5.3,24.4,999,1.2246467991473532e-16,-1.0,-0.103408571,1.794600545,3
96,5.4,24.3,998,0.0348994967025007,-0.9993908270190958,-0.095600154,2.131962121,4
97,5.1,24.2,998,0.0523359562429438,-0.9986295347545738,0.096013528,2.667531818,5
97,4.6,24.0,998,0.0174524064372834,-0.9998476951563912,0.511792852,2.953702121,6
97,4.1,23.9,999,-0.0523359562429435,-0.9986295347545738,0.75607444,3.086213939,7
98,4.1,23.8,1000,-0.1391731009600655,-0.9902680687415704,0.467090131,2.923126667,8
98,4.6,23.8,1000,-0.2249510543438649,-0.9743700647852352,-0.071540262,2.39304697,9
99,5.2,23.8,1000,-0.2923717047227364,-0.9563047559630355,-0.124092745,2.029880515,10
99,5.6,23.8,1000,-0.374606593415912,-0.9271838545667874,0.117264858,2.836196061,11
98,5.4,24.0,1000,-0.6819983600624984,-0.7313537016191706,0.191555313,2.69141,12
98,5.5,24.0,1000,-0.7771459614569711,-0.6293203910498371,0.19754193,2.75798303,13
98,5.4,24.0,1000,-0.8571673007021121,-0.5150380749100544,0.53270824,2.808535455,14
98,5.1,24.0,1000,-0.9205048534524404,-0.3907311284892738,-0.041894452,2.615336364,15
98,4.8,24.0,1000,-0.9563047559630352,-0.2923717047227371,-0.095674725,2.158913394,16
98,4.6,24.0,1000,-0.9659258262890684,-0.2588190451025206,0.162439424,2.784498485,17
97,4.6,24.0,1000,-0.9396926207859082,-0.3420201433256694,0.598657233,3.014473636,18
96,4.9,24.0,1001,-0.8571673007021121,-0.5150380749100544,0.372041126,2.925595576,19
96,5.3,24.0,1001,-0.7771459614569711,-0.6293203910498371,0.600332318,2.94383697,20
96,5.4,23.9,1001,-0.7193398003386509,-0.6946583704589975,2.926314553,4.045474242,21
96,5.6,23.9,1001,-0.6427876096865393,-0.766044443118978,0.943633884,3.194171818,22
97,6.2,23.8,1001,-0.5150380749100542,-0.8571673007021123,1.178751739,3.238226061,23
96,7.3,23.8,1000,-0.374606593415912,-0.9271838545667874,2.496765551,3.902479697,0
95,8.6,23.8,1000,-0.2419218955996675,-0.9702957262759964,1.032736125,3.367999394,1
95,9.3,23.9,999,-0.1908089953765447,-0.981627183447664,0.306618677,2.717605152,2
95,8.8,24.0,998,-0.207911690817759,-0.9781476007338056,-0.047012461,2.512027576,3
95,7.7,24.1,998,-0.2588190451025203,-0.9659258262890684,-0.107051295,2.262315152,4
95,6.5,24.2,998,-0.374606593415912,-0.9271838545667874,-0.049201836,2.392918485,5
95,5.7,24.2,999,-0.5150380749100542,-0.8571673007021123,-0.084740748,2.411403636,6
94,5.4,24.2,999,-0.601815023152048,-0.798635510047293,-0.034683328,2.331223636,7
94,5.1,24.2,1000,-0.6691306063588582,-0.7431448254773942,-0.098158927,2.133981212,8
95,4.9,24.1,1000,-0.6946583704589973,-0.7193398003386511,-0.092791163,2.435936061,9
96,4.6,24.1,1000,-0.7193398003386509,-0.6946583704589975,-0.04493594,2.300767273,10
96,4.3,24.0,1000,-0.7547095802227717,-0.6560590289905077,-0.087913291,2.143097515,11
96,5.3,24.1,1000,-0.7986355100472928,-0.6018150231520483,-0.094231725,2.081386061,12
96,4.5,24.1,1000,-0.882947592858927,-0.4694715627858907,0.035396496,2.715504545,13
97,2.7,24.0,1000,-0.9563047559630352,-0.2923717047227371,-0.007926163,2.731372121,14
98,0.6,23.8,1000,0.0,1.0,0.493136243,3.314190909,15
97,3.9,23.6,1000,0.8480480961564261,0.5299192642332049,2.153259672,3.867959394,16
96,7.3,23.5,1000,0.8480480961564261,0.5299192642332049,3.271871558,4.190989091,17
93,9.8,23.5,1001,0.8191520442889918,0.573576436351046,2.776042493,4.148956667,18
90,11.6,23.4,1001,0.788010753606722,0.6156614753256583,4.813259691,4.693775455,19
87,12.8,23.4,1002,0.766044443118978,0.6427876096865394,5.241156893,4.847616667,20
86,13.6,23.3,1003,0.766044443118978,0.6427876096865394,3.435399306,4.202445758,21
84,14.2,23.1,1003,0.7771459614569708,0.6293203910498375,2.557435583,3.963416364,22
83,14.7,22.9,1003,0.7986355100472928,0.6018150231520484,2.210212177,3.63748697,23
82,15.2,22.8,1003,0.8090169943749475,0.5877852522924731,1.584760307,3.315442424,0
80,15.6,22.8,1002,0.8090169943749475,0.5877852522924731,1.673740789,3.549309697,1
79,15.8,22.7,1002,0.8191520442889918,0.573576436351046,2.538579656,3.914821212,2
78,15.7,22.6,1002,0.8191520442889918,0.573576436351046,1.435435543,3.519064242,3
77,15.4,22.5,1001,0.8290375725550417,0.5591929034707468,0.068640614,2.533857879,4
77,15.2,22.4,1001,0.8386705679454239,0.5446390350150272,-0.017406099,2.537356061,5
77,14.9,22.3,1001,0.8480480961564261,0.5299192642332049,0.56227205,2.821337727,6
76,14.7,22.3,1001,0.8480480961564261,0.5299192642332049,1.400220119,3.607893636,7
76,14.4,22.1,1002,0.8386705679454239,0.5446390350150272,-0.10573248,2.266470303,8
74,13.9,21.8,1003,0.8191520442889918,0.573576436351046,0.076439854,2.606052424,9
72,13.3,21.6,1004,0.788010753606722,0.6156614753256583,0.529285194,2.899471515,10
71,12.5,21.4,1004,0.754709580222772,0.6560590289905073,0.461256691,2.847902121,11
70,12.0,21.9,1004,0.7431448254773941,0.6691306063588582,0.816376587,2.997388182,12
67,11.6,21.8,1003,0.7193398003386511,0.6946583704589974,1.838360606,3.418327273,13
64,11.4,21.8,1003,0.7071067811865476,0.7071067811865476,5.028414764,4.598697576,14
64,11.4,21.7,1003,0.6819983600624985,0.7313537016191706,7.722291714,5.42035303,15
63,11.5,21.6,1003,0.6819983600624985,0.7313537016191706,7.371282492,5.252117273,16
62,11.5,21.6,1003,0.6819983600624985,0.7313537016191706,11.06222598,5.938142727,17
60,11.4,21.7,1003,0.7071067811865476,0.7071067811865476,10.53069129,5.965544848,18
59,11.2,22.0,1004,0.7193398003386511,0.6946583704589974,6.869495406,4.938712424,19
58,11.1,22.3,1004,0.754709580222772,0.6560590289905073,3.80982412,4.085898485,20
58,11.0,22.6,1004,0.7771459614569708,0.6293203910498375,4.524932635,4.390756364,21
58,11.2,22.9,1004,0.7986355100472928,0.6018150231520484,4.784775556,4.478714848,22
60,11.2,23.1,1004,0.8290375725550417,0.5591929034707468,4.538866526,4.372204242,23
61,11.2,23.2,1004,0.8746197071393957,0.4848096202463371,3.266146178,3.818318606,0
62,11.0,23.3,1003,0.9135454576426008,0.4067366430758002,2.470266361,3.807811212,1
64,10.9,23.4,1003,0.9396926207859084,0.3420201433256688,6.5212781,5.105200303,2
66,10.7,23.5,1003,0.9510565162951536,0.3090169943749474,5.928563517,5.06381303,3
68,10.5,23.5,1002,0.9510565162951536,0.3090169943749474,7.157629784,5.105629697,4
70,10.3,23.5,1002,0.9510565162951536,0.3090169943749474,2.182326824,3.674938182,5
72,10.2,23.5,1002,0.9510565162951536,0.3090169943749474,0.472216798,3.00919303,6
73,10.1,23.4,1003,0.9510565162951536,0.3090169943749474,2.675391313,3.757186364,7
73,9.9,23.4,1003,0.9510565162951536,0.3090169943749474,0.469622227,2.729451818,8
73,9.4,23.4,1003,0.9335804264972016,0.3583679495453004,0.319086436,2.75017,9
72,8.8,23.4,1004,0.9135454576426008,0.4067366430758002,1.067956435,3.12185697,10
72,8.1,23.3,1004,0.8746197071393957,0.4848096202463371,3.360578946,4.448120606,11
75,8.0,23.6,1004,0.7771459614569708,0.6293203910498375,5.790779814,4.653475455,12
74,7.3,23.5,1003,0.7431448254773941,0.6691306063588582,7.90184529,5.359753939,13
72,6.8,23.4,1003,0.7193398003386511,0.6946583704589974,7.994379579,5.528093939,14
71,6.4,23.3,1003,0.6946583704589973,0.7193398003386512,8.790815263,5.566813636,15
70,6.4,23.1,1002,0.6946583704589973,0.7193398003386512,11.1216311,6.153394848,16
69,6.6,23.1,1002,0.7193398003386511,0.6946583704589974,9.8072714,5.791333333,17
70,6.8,23.1,1002,0.754709580222772,0.6560590289905073,9.984780948,5.664530606,18
70,7.0,23.3,1002,0.788010753606722,0.6156614753256583,9.190190502,5.582070606,19
71,6.9,23.6,1003,0.8290375725550417,0.5591929034707468,9.497050562,5.627442424,20
72,6.4,23.9,1004,0.8660254037844386,0.5000000000000001,8.04975814,5.506209697,21
74,5.9,24.1,1004,0.898794046299167,0.4383711467890774,5.795247161,4.815545455,22
75,5.4,24.3,1004,0.9271838545667874,0.3746065934159119,3.292290114,4.065133939,23
76,5.0,24.5,1003,0.9455185755993168,0.3255681544571567,0.09192059,2.711017273,0
78,4.7,24.5,1002,0.9659258262890684,0.2588190451025207,-0.102584007,1.818321515,1
79,4.3,24.6,1001,0.9781476007338056,0.2079116908177594,-0.09891946,0.516214758,2
80,3.8,24.7,1000,0.992546151641322,0.1218693434051474,-0.108873733,1.433969242,3
81,3.4,24.7,1000,1.0,6.123233995736766e-17,0.218005267,2.83924,4
82,3.0,24.7,1000,0.9902680687415704,-0.1391731009600653,17.40223193,6.730551818,5
83,2.7,24.7,1000,0.9563047559630355,-0.2923717047227366,28.05536178,8.582338788,6
84,2.5,24.6,1001,0.8987940462991669,-0.4383711467890775,29.03010797,8.876013636,7
85,2.6,24.5,1001,0.7986355100472927,-0.6018150231520484,30.5512669,9.917434848,8
86,2.9,24.5,1002,0.6560590289905073,-0.754709580222772,31.02176865,10.92156697,9
87,3.4,24.5,1002,0.4999999999999999,-0.8660254037844387,32.67866805,10.10907182,10
88,3.6,24.5,1002,0.3090169943749475,-0.9510565162951536,33.98258118,10.97118606,11
90,3.7,24.4,1001,0.3746065934159122,-0.9271838545667872,33.65967573,11.99379364,12
92,3.9,24.3,1001,0.325568154457157,-0.9455185755993168,34.31495383,10.67118818,13
94,4.1,24.3,1000,0.258819045102521,-0.9659258262890682,33.32919193,11.38315485,14
95,4.3,24.4,1000,0.1908089953765449,-0.981627183447664,30.60429006,9.095871212,15
95,4.6,24.5,1000,0.1045284632676537,-0.9945218953682732,32.75644359,9.554331818,16
96,5.1,24.6,1000,0.0523359562429438,-0.9986295347545738,30.76210376,8.910072424,17
95,5.9,24.7,1000,0.0523359562429438,-0.9986295347545738,36.23253218,10.33926727,18
94,6.6,24.8,1000,0.0348994967025007,-0.9993908270190958,35.83716361,9.680859697,19
94,6.8,24.9,1000,-0.0174524064372831,-0.9998476951563912,32.5091062,8.981883636,20
93,6.4,25.0,1000,-0.1391731009600655,-0.9902680687415704,25.38289644,7.66967303,21
94,6.0,25.1,1000,-0.3090169943749477,-0.9510565162951536,34.72705871,9.485357879,22
94,6.0,25.1,1000,-0.4539904997395462,-0.8910065241883681,32.28231918,8.901399394,23
95,6.5,25.1,999,-0.4848096202463369,-0.8746197071393959,23.2948166,7.260483333,0
96,7.3,25.1,999,-0.4539904997395462,-0.8910065241883681,19.9146011,6.882043333,1
96,8.0,25.1,998,-0.4226182617406993,-0.90630778703665,15.10083788,5.907895455,2
96,8.4,25.1,997,-0.438371146789077,-0.8987940462991671,16.88429447,6.52388697,3
97,8.6,25.0,997,-0.4694715627858908,-0.8829475928589269,12.47484271,5.840664545,4
96,9.0,25.0,997,-0.4848096202463369,-0.8746197071393959,16.361191,6.438185758,5
96,9.1,25.0,997,-0.5000000000000001,-0.8660254037844386,20.59191597,6.751416061,6
96,9.3,25.1,997,-0.5150380749100542,-0.8571673007021123,25.81229017,7.639193636,7
96,9.1,25.1,998,-0.5299192642332048,-0.8480480961564261,21.03004645,6.927774242,8
96,8.6,25.1,999,-0.5735764363510458,-0.819152044288992,30.17537394,8.310396364,9
95,8.1,25.1,999,-0.6156614753256578,-0.7880107536067222,29.3343074,8.085831515,10
96,7.8,25.1,999,-0.6691306063588582,-0.7431448254773942,18.19902578,6.965805152,11
96,8.1,24.9,999,-0.6691306063588582,-0.7431448254773942,29.49252719,8.400618485,12
97,8.1,24.8,998,-0.6819983600624984,-0.7313537016191706,31.16452806,8.446539394,13
97,8.0,24.8,998,-0.6946583704589973,-0.7193398003386511,23.40734774,7.323080606,14
97,7.7,24.8,998,-0.743144825477394,-0.6691306063588585,30.40384809,8.66775,15
98,7.3,24.7,997,-0.7660444431189779,-0.6427876096865395,25.54072737,7.768043939,16
98,7.1,24.7,997,-0.7880107536067221,-0.6156614753256581,25.17398326,7.742346061,17
96,7.0,24.7,997,-0.7880107536067221,-0.6156614753256581,25.36181823,7.636283333,18
95,7.2,24.7,997,-0.7660444431189779,-0.6427876096865395,21.09185303,7.110576061,19
94,7.6,24.6,998,-0.7193398003386509,-0.6946583704589975,20.06656897,7.309286061,20
92,8.5,24.4,999,-0.6560590289905074,-0.7547095802227719,19.64514083,6.868332424,21
92,9.4,24.1,999,-0.6156614753256578,-0.7880107536067222,20.42238562,7.350018485,22
91,10.2,24.0,999,-0.587785252292473,-0.8090169943749475,20.91337027,7.193153939,23
91,10.4,24.1,998,-0.587785252292473,-0.8090169943749475,18.98556693,6.731966061,0
91,10.4,24.3,997,-0.6156614753256578,-0.7880107536067222,13.03079964,6.098851212,1
91,10.2,24.5,996,-0.6427876096865393,-0.766044443118978,5.99746361,4.725318788,2
91,9.8,24.7,995,-0.6691306063588582,-0.7431448254773942,4.824908608,4.490963939,3
92,9.4,24.8,995,-0.6946583704589973,-0.7193398003386511,9.112920719,5.452583939,4
92,9.0,24.8,995,-0.6946583704589973,-0.7193398003386511,7.700040643,5.087161212,5
93,8.6,24.8,995,-0.6691306063588582,-0.7431448254773942,5.223708721,4.36618697,6
94,8.2,24.8,996,-0.6293203910498376,-0.7771459614569708,3.860230577,4.021920303,7
94,8.2,24.8,996,-0.6293203910498376,-0.7771459614569708,3.253230897,3.922588788,8
94,8.6,24.8,996,-0.6691306063588582,-0.7431448254773942,3.141899257,4.019234242,9
93,8.9,24.8,997,-0.7193398003386509,-0.6946583704589975,3.453049589,4.139801212,10
92,8.9,24.8,997,-0.7547095802227717,-0.6560590289905077,2.023379129,3.576649091,11
94,7.9,24.5,996,-0.7193398003386509,-0.6946583704589975,0.905012834,3.304212121,12
95,8.4,24.2,996,-0.7986355100472928,-0.6018150231520483,0.408830663,3.048538485,13
94,8.5,24.0,996,-0.8571673007021121,-0.5150380749100544,-0.04582104,2.505403515,14
93,8.1,24.0,996,-0.8987940462991668,-0.4383711467890777,-0.012641862,1.835413273,15
92,7.4,24.1,995,-0.9335804264972016,-0.3583679495453007,-0.088903869,1.839555303,16
91,6.8,24.3,995,-0.9455185755993168,-0.3255681544571566,-0.087473659,2.101589424,17
91,6.6,24.4,995,-0.9396926207859082,-0.3420201433256694,-0.103636563,1.680179606,18
91,6.7,24.5,995,-0.9205048534524404,-0.3907311284892738,-0.059676653,2.392812788,19
91,6.7,24.6,996,-0.882947592858927,-0.4694715627858907,-0.093451466,2.215189394,20
92,6.3,24.7,997,-0.8191520442889916,-0.5735764363510464,-0.100807694,1.813911152,21
92,6.2,24.7,997,-0.743144825477394,-0.6691306063588585,0.111237111,2.465996364,22
92,6.2,24.8,997,-0.6691306063588582,-0.7431448254773942,0.015223756,1.878936576,23
92,6.8,24.9,997,-0.6560590289905074,-0.7547095802227719,-0.080184586,2.234556909,0
92,7.4,24.9,996,-0.6946583704589973,-0.7193398003386511,0.252038501,2.358741818,1
92,7.5,24.9,996,-0.7193398003386509,-0.6946583704589975,-0.037339118,1.833805455,2
93,7.1,24.8,996,-0.7660444431189779,-0.6427876096865395,-0.048062233,2.03798697,3
94,6.3,24.6,996,-0.8090169943749473,-0.5877852522924732,0.039299523,2.078709091,4
95,5.4,24.5,996,-0.848048096156426,-0.529919264233205,0.211574892,2.461565758,5
95,4.6,24.5,996,-0.8746197071393959,-0.4848096202463368,1.859480679,3.407812727,6
95,3.1,24.6,997,-0.9271838545667872,-0.3746065934159123,6.116196747,4.715315455,7
94,0.8,24.5,998,-0.9205048534524404,0.3907311284892735,4.552049469,4.370230606,8
94,3.8,24.2,999,0.6819983600624985,0.7313537016191706,6.396860321,4.824340606,9
93,8.1,23.9,1000,0.7431448254773941,0.6691306063588582,1.849694277,3.601775455,10
92,11.2,23.5,1000,0.7431448254773941,0.6691306063588582,3.773202479,4.258107273,11
91,5.9,24.4,999,0.5446390350150271,0.838670567945424,4.168798485,4.409777273,12
90,9.8,24.2,999,0.7313537016191705,0.6819983600624985,8.782489483,5.195294848,13
89,12.9,24.0,999,0.788010753606722,0.6156614753256583,13.72815166,6.335479394,14
89,14.0,23.9,999,0.8090169943749475,0.5877852522924731,12.72754208,6.214453333,15
87,13.8,23.9,999,0.8090169943749475,0.5877852522924731,10.62818282,5.978136061,16
85,13.2,23.8,999,0.8090169943749475,0.5877852522924731,15.85416373,6.850419091,17
83,13.0,23.6,999,0.788010753606722,0.6156614753256583,14.88475746,6.557622727,18
81,13.1,23.4,1000,0.766044443118978,0.6427876096865394,17.13469864,6.771049394,19
79,13.7,23.3,1000,0.754709580222772,0.6560590289905073,13.8618011,6.412970909,20
77,14.3,23.3,1000,0.766044443118978,0.6427876096865394,9.943228697,5.655677121,21
76,14.8,23.3,1001,0.766044443118978,0.6427876096865394,10.08032308,5.534452727,22
76,15.2,23.3,1001,0.7771459614569708,0.6293203910498375,4.348568201,4.308423394,23
75,15.1,23.3,1001,0.7986355100472928,0.6018150231520484,1.911029195,3.671927879,0
75,14.8,23.3,1001,0.8191520442889918,0.573576436351046,5.342987289,4.649552727,1
74,14.3,23.3,1001,0.8386705679454239,0.5446390350150272,3.954903207,4.321104242,2
74,13.9,23.4,1001,0.8571673007021122,0.5150380749100543,3.798691867,4.340374848,3
74,13.7,23.4,1001,0.8660254037844386,0.5000000000000001,3.035510167,4.04406697,4
74,13.6,23.4,1001,0.8660254037844386,0.5000000000000001,4.666703855,4.496967576,5
75,13.8,23.3,1001,0.8571673007021122,0.5150380749100543,6.392178143,5.197944848,6
76,14.0,23.1,1002,0.8290375725550417,0.5591929034707468,17.48693337,7.068814848,7
76,13.8,23.0,1002,0.8090169943749475,0.5877852522924731,19.74603023,7.212316364,8
76,13.2,23.0,1002,0.788010753606722,0.6156614753256583,13.31248118,6.298262727,9
75,12.5,23.0,1003,0.766044443118978,0.6427876096865394,12.03292875,5.873945455,10
74,12.0,22.9,1003,0.754709580222772,0.6560590289905073,16.6177293,6.784427576,11
76,12.5,22.8,1003,0.754709580222772,0.6560590289905073,25.26274731,7.779570606,12
75,12.1,22.4,1002,0.7313537016191705,0.6819983600624985,28.37139201,8.527456061,13
74,12.0,22.1,1002,0.7313537016191705,0.6819983600624985,27.7963011,9.210684242,14
75,12.3,21.9,1002,0.7431448254773941,0.6691306063588582,27.58679583,8.79350697,15
76,13.0,21.7,1002,0.754709580222772,0.6560590289905073,24.09069432,7.926506061,16
77,13.8,21.6,1002,0.754709580222772,0.6560590289905073,26.50381421,8.156975455,17
77,14.1,21.5,1002,0.754709580222772,0.6560590289905073,28.35789475,8.560175455,18
77,14.2,21.5,1003,0.754709580222772,0.6560590289905073,17.95895027,7.251450303,19
76,14.2,21.7,1003,0.754709580222772,0.6560590289905073,17.84718401,7.011879697,20
74,14.0,22.0,1003,0.7771459614569708,0.6293203910498375,18.14070503,7.079967879,21
72,13.8,22.5,1004,0.8090169943749475,0.5877852522924731,11.97894108,5.887115758,22
71,13.7,22.7,1004,0.8290375725550417,0.5591929034707468,1.009770109,3.101656667,23
71,13.7,22.9,1004,0.8290375725550417,0.5591929034707468,0.554181697,2.865735758,0
72,13.8,22.9,1003,0.8386705679454239,0.5446390350150272,1.542405331,3.50154,1
72,13.6,22.9,1003,0.8571673007021122,0.5150380749100543,0.730325074,3.020395455,2
72,13.1,22.9,1003,0.8829475928589269,0.4694715627858908,0.799260146,3.046080606,3
72,12.6,23.0,1002,0.9205048534524404,0.3907311284892739,0.215359849,2.781820606,4
73,12.3,23.1,1002,0.9335804264972016,0.3583679495453004,0.883250133,3.128795152,5
73,12.3,23.1,1002,0.9205048534524404,0.3907311284892739,0.300219779,2.929925455,6
73,12.3,23.1,1002,0.8910065241883678,0.4539904997395468,1.828878925,3.623431515,7
74,12.3,23.1,1002,0.8746197071393957,0.4848096202463371,0.78983319,3.134683636,8
75,12.1,23.0,1002,0.8660254037844386,0.5000000000000001,-0.127384961,2.166051697,9
76,11.6,22.9,1003,0.8571673007021122,0.5150380749100543,-0.101443189,1.553243242,10
77,11.0,22.6,1003,0.8290375725550417,0.5591929034707468,-0.094769408,1.602364636,11
76,9.3,22.0,1003,0.6819983600624985,0.7313537016191706,-0.101056534,1.490960606,12
76,8.9,21.7,1003,0.6427876096865393,0.766044443118978,-0.118193082,2.048114061,13
75,8.6,21.5,1002,0.6018150231520483,0.7986355100472928,-0.145160031,2.126536667,14
75,8.6,21.4,1001,0.6156614753256582,0.788010753606722,-0.113940099,2.199165758,15
75,8.7,21.4,1001,0.6427876096865393,0.766044443118978,-0.095039773,2.500643182,16
75,8.9,21.4,1001,0.6691306063588582,0.7431448254773942,-0.115585335,2.079584242,17
75,8.8,21.4,1002,0.6819983600624985,0.7313537016191706,-0.118872523,2.604940455,18
75,8.8,21.4,1002,0.6946583704589973,0.7193398003386512,-0.093055579,2.293337879,19
75,8.6,21.6,1003,0.7193398003386511,0.6946583704589974,-0.097990054,0.987346667,20
