RT_Demand,DayOfWeek,HourOfDay
1003.51,0.0,0.0
970.11,0.0,1.0
947.6,0.0,2.0
932.33,0.0,3.0
944.31,0.0,4.0
979.32,0.0,5.0
1079.7,0.0,6.0
1229.69,0.0,7.0
1323.92,0.0,8.0
1369.46,0.0,9.0
1396.87,0.0,10.0
1388.41,0.0,11.0
1330.88,0.0,12.0
1313.05,0.0,13.0
1320.75,0.0,14.0
1327.78,0.0,15.0
1338.66,0.0,16.0
1415.46,0.0,17.0
1509.81,0.0,18.0
1450.87,0.0,19.0
1378.31,0.0,20.0
1283.27,0.0,21.0
1187.85,0.0,22.0
1099.13,0.0,23.0
1041.09,1.0,0.0
998.91,1.0,1.0
967.06,1.0,2.0
957.43,1.0,3.0
964.37,1.0,4.0
1006.81,1.0,5.0
1103.88,1.0,6.0
1247.47,1.0,7.0
1323.33,1.0,8.0
1331.86,1.0,9.0
1313.5,1.0,10.0
1299.13,1.0,11.0
1293.57,1.0,12.0
1292.63,1.0,13.0
1295.51,1.0,14.0
1306.06,1.0,15.0
1315.59,1.0,16.0
1379.88,1.0,17.0
1456.16,1.0,18.0
1406.07,1.0,19.0
1332.2,1.0,20.0
1242.47,1.0,21.0
1156.12,1.0,22.0
1066.22,1.0,23.0
1015.99,2.0,0.0
977.87,2.0,1.0
954.46,2.0,2.0
949.04,2.0,3.0
946.57,2.0,4.0
983.1,2.0,5.0
1060.08,2.0,6.0
1172.72,2.0,7.0
1265.08,2.0,8.0
1318.9,2.0,9.0
1339.28,2.0,10.0
1316.67,2.0,11.0
1321.46,2.0,12.0
1328.67,2.0,13.0
1338.54,2.0,14.0
1341.48,2.0,15.0
1356.24,2.0,16.0
1423.18,2.0,17.0
1482.39,2.0,18.0
1432.95,2.0,19.0
1356.41,2.0,20.0
1273.55,2.0,21.0
1175.5,2.0,22.0
1087.55,2.0,23.0
1032.86,3.0,0.0
982.94,3.0,1.0
951.3,3.0,2.0
943.6,3.0,3.0
943.99,3.0,4.0
978.92,3.0,5.0
1070.55,3.0,6.0
1203.72,3.0,7.0
1283.65,3.0,8.0
1324.67,3.0,9.0
1353.04,3.0,10.0
1376.75,3.0,11.0
1391.57,3.0,12.0
1388.52,3.0,13.0
1388.15,3.0,14.0
1376.68,3.0,15.0
1386.68,3.0,16.0
1436.91,3.0,17.0
1487.83,3.0,18.0
1449.91,3.0,19.0
1382.08,3.0,20.0
1308.17,3.0,21.0
1210.62,3.0,22.0
1121.38,3.0,23.0
1066.4,4.0,0.0
1013.91,4.0,1.0
994.03,4.0,2.0
992.84,4.0,3.0
1006.16,4.0,4.0
1047.35,4.0,5.0
1144.42,4.0,6.0
1281.73,4.0,7.0
1375.95,4.0,8.0
1427.89,4.0,9.0
1462.98,4.0,10.0
1468.34,4.0,11.0
1461.74,4.0,12.0
1454.86,4.0,13.0
1455.71,4.0,14.0
1443.74,4.0,15.0
1457.49,4.0,16.0
1501.02,4.0,17.0
1534.57,4.0,18.0
1491.26,4.0,19.0
1426.55,4.0,20.0
1353.5,4.0,21.0
1264.38,4.0,22.0
1174.13,4.0,23.0
1112.18,5.0,0.0
1060.63,5.0,1.0
1033.66,5.0,2.0
1025.83,5.0,3.0
1032.31,5.0,4.0
1052.9,5.0,5.0
1097.24,5.0,6.0
1168.45,5.0,7.0
1230.38,5.0,8.0
1297.49,5.0,9.0
1312.69,5.0,10.0
1291.41,5.0,11.0
1285.74,5.0,12.0
1304.62,5.0,13.0
1296.31,5.0,14.0
1294.67,5.0,15.0
1327.12,5.0,16.0
1422.09,5.0,17.0
1474.86,5.0,18.0
1443.76,5.0,19.0
1384.93,5.0,20.0
1331.9,5.0,21.0
1252.48,5.0,22.0
1176.66,5.0,23.0
1138.63,6.0,0.0
