RT_Demand,DayOfWeek,HourOfDay
1190.97,6.0,11.0
1160.02,6.0,12.0
1136.44,6.0,13.0
1100.91,6.0,14.0
1079.91,6.0,15.0
1083.59,6.0,16.0
1123.32,6.0,17.0
1175.22,6.0,18.0
1189.05,6.0,19.0
1186.52,6.0,20.0
1189.05,6.0,21.0
1111.47,6.0,22.0
1016.91,6.0,23.0
941.51,0.0,0.0
895.39,0.0,1.0
871.84,0.0,2.0
864.58,0.0,3.0
890.44,0.0,4.0
927.18,0.0,5.0
988.34,0.0,6.0
1085.99,0.0,7.0
1162.04,0.0,8.0
1201.66,0.0,9.0
1243.74,0.0,10.0
1257.57,0.0,11.0
1261.03,0.0,12.0
1258.66,0.0,13.0
1246.73,0.0,14.0
1220.72,0.0,15.0
1203.36,0.0,16.0
1216.87,0.0,17.0
1275.98,0.0,18.0
1269.65,0.0,19.0
1251.73,0.0,20.0
1240.56,0.0,21.0
1142.79,0.0,22.0
1046.22,0.0,23.0
981.01,1.0,0.0
927.67,1.0,1.0
917.54,1.0,2.0
895.68,1.0,3.0
908.27,1.0,4.0
946.92,1.0,5.0
1024.51,1.0,6.0
1114.37,1.0,7.0
1202.74,1.0,8.0
1248.24,1.0,9.0
1247.15,1.0,10.0
1254.07,1.0,11.0
1256.06,1.0,12.0
1256.85,1.0,13.0
1235.68,1.0,14.0
1211.02,1.0,15.0
1193.1,1.0,16.0
1221.26,1.0,17.0
1256.34,1.0,18.0
1258.0,1.0,19.0
1237.22,1.0,20.0
1235.35,1.0,21.0
1154.77,1.0,22.0
1065.1,1.0,23.0
990.6,2.0,0.0
944.09,2.0,1.0
925.87,2.0,2.0
918.44,2.0,3.0
940.32,2.0,4.0
983.84,2.0,5.0
1057.84,2.0,6.0
1153.6,2.0,7.0
1210.62,2.0,8.0
1214.74,2.0,9.0
1208.97,2.0,10.0
1214.97,2.0,11.0
1215.19,2.0,12.0
1206.41,2.0,13.0
1187.03,2.0,14.0
1163.19,2.0,15.0
1152.14,2.0,16.0
1172.25,2.0,17.0
1223.46,2.0,18.0
1236.19,2.0,19.0
1231.68,2.0,20.0
1222.71,2.0,21.0
1142.01,2.0,22.0
1048.1,2.0,23.0
978.67,3.0,0.0
929.08,3.0,1.0
908.19,3.0,2.0
890.94,3.0,3.0
910.63,3.0,4.0
951.99,3.0,5.0
1022.2,3.0,6.0
1111.3,3.0,7.0
1192.57,3.0,8.0
1225.87,3.0,9.0
1223.71,3.0,10.0
1225.79,3.0,11.0
1219.53,3.0,12.0
1219.12,3.0,13.0
1206.57,3.0,14.0
1163.22,3.0,15.0
1144.74,3.0,16.0
1157.63,3.0,17.0
1197.98,3.0,18.0
1205.37,3.0,19.0
1196.95,3.0,20.0
1204.92,3.0,21.0
1123.79,3.0,22.0
1028.27,3.0,23.0
959.93,4.0,0.0
912.84,4.0,1.0
871.66,4.0,2.0
868.7,4.0,3.0
891.28,4.0,4.0
930.93,4.0,5.0
1000.4,4.0,6.0
1089.4,4.0,7.0
1171.28,4.0,8.0
1201.77,4.0,9.0
1203.52,4.0,10.0
1215.59,4.0,11.0
1202.73,4.0,12.0
1190.31,4.0,13.0
1174.53,4.0,14.0
