RT_Demand,DayOfWeek,HourOfDay
1462.51,3.0,9.0
1482.74,3.0,10.0
1491.64,3.0,11.0
1477.69,3.0,12.0
1467.82,3.0,13.0
1464.19,3.0,14.0
1452.41,3.0,15.0
1462.25,3.0,16.0
1532.8,3.0,17.0
1638.98,3.0,18.0
1637.81,3.0,19.0
1594.17,3.0,20.0
1531.41,3.0,21.0
1440.83,3.0,22.0
1331.9,3.0,23.0
1251.02,4.0,0.0
1203.95,4.0,1.0
1187.91,4.0,2.0
1192.62,4.0,3.0
1210.96,4.0,4.0
1266.32,4.0,5.0
1378.31,4.0,6.0
1559.91,4.0,7.0
1653.75,4.0,8.0
1669.72,4.0,9.0
1662.27,4.0,10.0
1654.38,4.0,11.0
1638.44,4.0,12.0
1596.2,4.0,13.0
1586.13,4.0,14.0
1577.68,4.0,15.0
1596.47,4.0,16.0
1676.91,4.0,17.0
1768.84,4.0,18.0
1756.65,4.0,19.0
1713.69,4.0,20.0
1657.54,4.0,21.0
1577.71,4.0,22.0
1482.67,4.0,23.0
1387.65,5.0,0.0
1323.24,5.0,1.0
1285.87,5.0,2.0
1266.23,5.0,3.0
1259.37,5.0,4.0
1275.43,5.0,5.0
1313.45,5.0,6.0
1385.31,5.0,7.0
1471.02,5.0,8.0
1549.28,5.0,9.0
1593.17,5.0,10.0
1599.82,5.0,11.0
1598.88,5.0,12.0
1583.32,5.0,13.0
1560.46,5.0,14.0
1557.19,5.0,15.0
1566.6,5.0,16.0
1637.54,5.0,17.0
1709.98,5.0,18.0
1686.56,5.0,19.0
1622.87,5.0,20.0
1552.62,5.0,21.0
1464.07,5.0,22.0
1363.11,5.0,23.0
1272.67,6.0,0.0
1199.53,6.0,1.0
1155.67,6.0,2.0
1128.8,6.0,3.0
1122.02,6.0,4.0
1129.91,6.0,5.0
1160.05,6.0,6.0
1214.65,6.0,7.0
1286.16,6.0,8.0
1362.07,6.0,9.0
1402.64,6.0,10.0
1410.92,6.0,11.0
1402.5,6.0,12.0
1396.14,6.0,13.0
1394.29,6.0,14.0
1394.61,6.0,15.0
1409.99,6.0,16.0
1486.55,6.0,17.0
1582.45,6.0,18.0
1566.68,6.0,19.0
1513.02,6.0,20.0
1455.02,6.0,21.0
1379.72,6.0,22.0
1288.41,6.0,23.0
1212.83,0.0,0.0
1166.63,0.0,1.0
1146.66,0.0,2.0
1143.64,0.0,3.0
1160.42,0.0,4.0
1202.72,0.0,5.0
1297.26,0.0,6.0
1432.02,0.0,7.0
1539.55,0.0,8.0
1601.79,0.0,9.0
1621.43,0.0,10.0
1621.83,0.0,11.0
1607.8,0.0,12.0
1584.93,0.0,13.0
1572.92,0.0,14.0
1561.46,0.0,15.0
1577.67,0.0,16.0
1649.09,0.0,17.0
1767.44,0.0,18.0
1756.54,0.0,19.0
1701.22,0.0,20.0
1624.97,0.0,21.0
1511.86,0.0,22.0
1391.3,0.0,23.0
1303.0,1.0,0.0
1248.74,1.0,1.0
1224.07,1.0,2.0
1220.41,1.0,3.0
1236.07,1.0,4.0
1282.71,1.0,5.0
