RT_Demand,DayOfWeek,HourOfDay
1295.82,4.0,11.0
1304.94,4.0,12.0
1290.57,4.0,13.0
1259.58,4.0,14.0
1218.23,4.0,15.0
1174.8,4.0,16.0
1165.1,4.0,17.0
1189.79,4.0,18.0
1196.06,4.0,19.0
1197.99,4.0,20.0
1183.76,4.0,21.0
1108.4,4.0,22.0
1019.2,4.0,23.0
940.85,5.0,0.0
876.04,5.0,1.0
840.19,5.0,2.0
823.75,5.0,3.0
819.45,5.0,4.0
830.96,5.0,5.0
863.39,5.0,6.0
906.29,5.0,7.0
957.54,5.0,8.0
1008.39,5.0,9.0
1037.29,5.0,10.0
1040.5,5.0,11.0
1032.9,5.0,12.0
1019.01,5.0,13.0
993.27,5.0,14.0
972.03,5.0,15.0
978.2,5.0,16.0
1020.24,5.0,17.0
1075.61,5.0,18.0
1103.55,5.0,19.0
1107.15,5.0,20.0
1107.02,5.0,21.0
1040.73,5.0,22.0
961.69,5.0,23.0
887.69,6.0,0.0
831.21,6.0,1.0
795.74,6.0,2.0
776.81,6.0,3.0
769.48,6.0,4.0
774.11,6.0,5.0
792.91,6.0,6.0
824.76,6.0,7.0
890.08,6.0,8.0
967.69,6.0,9.0
1015.12,6.0,10.0
1033.82,6.0,11.0
1043.97,6.0,12.0
1038.39,6.0,13.0
1020.21,6.0,14.0
1010.48,6.0,15.0
1013.69,6.0,16.0
1051.25,6.0,17.0
1114.24,6.0,18.0
1135.96,6.0,19.0
1133.57,6.0,20.0
1138.68,6.0,21.0
1065.16,6.0,22.0
970.27,6.0,23.0
890.82,0.0,0.0
839.26,0.0,1.0
811.4,0.0,2.0
795.61,0.0,3.0
795.99,0.0,4.0
820.14,0.0,5.0
885.1,0.0,6.0
982.45,0.0,7.0
1083.66,0.0,8.0
1146.75,0.0,9.0
1170.41,0.0,10.0
1194.47,0.0,11.0
1220.61,0.0,12.0
1234.05,0.0,13.0
1224.92,0.0,14.0
1199.97,0.0,15.0
1181.85,0.0,16.0
1190.2,0.0,17.0
1233.69,0.0,18.0
1236.83,0.0,19.0
1215.26,0.0,20.0
1192.87,0.0,21.0
1112.04,0.0,22.0
1017.43,0.0,23.0
930.83,1.0,0.0
876.23,1.0,1.0
844.59,1.0,2.0
831.01,1.0,3.0
836.8,1.0,4.0
866.33,1.0,5.0
938.23,1.0,6.0
1040.76,1.0,7.0
1135.34,1.0,8.0
1190.56,1.0,9.0
1203.86,1.0,10.0
1207.7,1.0,11.0
1206.76,1.0,12.0
1197.53,1.0,13.0
1178.41,1.0,14.0
1153.95,1.0,15.0
1139.43,1.0,16.0
1153.27,1.0,17.0
1201.97,1.0,18.0
1216.32,1.0,19.0
1206.97,1.0,20.0
1204.51,1.0,21.0
1129.96,1.0,22.0
1039.92,1.0,23.0
960.45,2.0,0.0
905.55,2.0,1.0
876.05,2.0,2.0
868.4,2.0,3.0
875.4,2.0,4.0
912.94,2.0,5.0
987.8,2.0,6.0
1089.11,2.0,7.0
1169.39,2.0,8.0
1198.63,2.0,9.0
1195.56,2.0,10.0
1199.05,2.0,11.0
1206.17,2.0,12.0
1212.28,2.0,13.0
1197.07,2.0,14.0
1170.55,2.0,15.0
1154.98,2.0,16.0
1165.1,2.0,17.0
1217.9,2.0,18.0
1236.22,2.0,19.0
1230.25,2.0,20.0
1202.22,2.0,21.0
1118.92,2.0,22.0
1019.78,2.0,23.0
937.7,3.0,0.0
884.61,3.0,1.0
854.29,3.0,2.0
840.53,3.0,3.0
842.27,3.0,4.0
873.22,3.0,5.0
947.07,3.0,6.0
1048.07,3.0,7.0
1132.74,3.0,8.0
1169.74,3.0,9.0
1173.49,3.0,10.0
1176.53,3.0,11.0
1178.96,3.0,12.0
1176.43,3.0,13.0
1165.21,3.0,14.0
1150.12,3.0,15.0
1140.42,3.0,16.0
1145.42,3.0,17.0
1189.86,3.0,18.0
1206.57,3.0,19.0
1190.94,3.0,20.0
1187.82,3.0,21.0
1111.93,3.0,22.0
1016.63,3.0,23.0
932.24,4.0,0.0
876.85,4.0,1.0
848.49,4.0,2.0
835.4,4.0,3.0
837.29,4.0,4.0
863.03,4.0,5.0
929.91,4.0,6.0
1031.03,4.0,7.0
1118.08,4.0,8.0
1169.38,4.0,9.0
1175.84,4.0,10.0
1174.15,4.0,11.0
1177.65,4.0,12.0
1171.94,4.0,13.0
1156.91,4.0,14.0
1137.43,4.0,15.0
1128.79,4.0,16.0
1153.33,4.0,17.0
1193.15,4.0,18.0
1197.9,4.0,19.0
1190.51,4.0,20.0
1171.75,4.0,21.0
1099.45,4.0,22.0
1014.78,4.0,23.0
933.35,5.0,0.0
878.5,5.0,1.0
845.78,5.0,2.0
832.35,5.0,3.0
833.09,5.0,4.0
850.68,5.0,5.0
888.29,5.0,6.0
944.17,5.0,7.0
1026.93,5.0,8.0
1122.77,5.0,9.0
1184.75,5.0,10.0
1200.31,5.0,11.0
1192.74,5.0,12.0
1183.75,5.0,13.0
1165.2,5.0,14.0
1137.22,5.0,15.0
1132.86,5.0,16.0
1155.21,5.0,17.0
1205.74,5.0,18.0
1218.97,5.0,19.0
1212.02,5.0,20.0
1215.42,5.0,21.0
1149.1,5.0,22.0
1069.15,5.0,23.0
991.62,6.0,0.0
936.33,6.0,1.0
900.9,6.0,2.0
883.59,6.0,3.0
877.63,6.0,4.0
884.04,6.0,5.0
906.25,6.0,6.0
940.89,6.0,7.0
995.56,6.0,8.0
1055.02,6.0,9.0
1091.61,6.0,10.0
1115.08,6.0,11.0
1131.01,6.0,12.0
1122.74,6.0,13.0
1083.53,6.0,14.0
1049.51,6.0,15.0
1037.27,6.0,16.0
1060.35,6.0,17.0
1113.29,6.0,18.0
1135.37,6.0,19.0
1134.19,6.0,20.0
1137.2,6.0,21.0
1070.67,6.0,22.0
986.52,6.0,23.0
916.28,0.0,0.0
868.34,0.0,1.0
843.71,0.0,2.0
836.42,0.0,3.0
842.93,0.0,4.0
878.64,0.0,5.0
955.15,0.0,6.0
1055.15,0.0,7.0
1140.86,0.0,8.0
1182.84,0.0,9.0
1182.61,0.0,10.0
1195.09,0.0,11.0
1216.12,0.0,12.0
1245.83,0.0,13.0
1272.25,0.0,14.0
1268.72,0.0,15.0
1257.07,0.0,16.0
1260.54,0.0,17.0
1288.99,0.0,18.0
1270.46,0.0,19.0
1231.09,0.0,20.0
1204.99,0.0,21.0
1126.07,0.0,22.0
1033.47,0.0,23.0
952.36,1.0,0.0
903.75,1.0,1.0
875.93,1.0,2.0
864.03,1.0,3.0
869.8,1.0,4.0
901.38,1.0,5.0
975.93,1.0,6.0
1080.34,1.0,7.0
1167.3,1.0,8.0
1211.74,1.0,9.0
1213.34,1.0,10.0
1221.12,1.0,11.0
1227.86,1.0,12.0
1215.97,1.0,13.0
1195.13,1.0,14.0
1170.06,1.0,15.0
1156.08,1.0,16.0
1180.23,1.0,17.0
1236.74,1.0,18.0
1247.51,1.0,19.0
1237.61,1.0,20.0
1227.9,1.0,21.0
1151.76,1.0,22.0
1057.8,1.0,23.0
977.95,2.0,0.0
925.63,2.0,1.0
901.08,2.0,2.0
892.29,2.0,3.0
900.24,2.0,4.0
934.98,2.0,5.0
1008.62,2.0,6.0
1113.86,2.0,7.0
1196.58,2.0,8.0
1224.79,2.0,9.0
1221.97,2.0,10.0
1219.1,2.0,11.0
1215.37,2.0,12.0
1209.25,2.0,13.0
1188.83,2.0,14.0
1161.68,2.0,15.0
1144.41,2.0,16.0
1160.66,2.0,17.0
1212.24,2.0,18.0
1228.68,2.0,19.0
1215.18,2.0,20.0
1211.31,2.0,21.0
1141.51,2.0,22.0
1046.69,2.0,23.0
963.32,3.0,0.0
910.55,3.0,1.0
883.21,3.0,2.0
873.18,3.0,3.0
878.23,3.0,4.0
912.9,3.0,5.0
986.2,3.0,6.0
1093.22,3.0,7.0
1176.08,3.0,8.0
1201.22,3.0,9.0
1201.26,3.0,10.0
1194.31,3.0,11.0
1186.9,3.0,12.0
1177.04,3.0,13.0
1159.76,3.0,14.0
1141.53,3.0,15.0
1127.67,3.0,16.0
1145.51,3.0,17.0
1188.09,3.0,18.0
1203.4,3.0,19.0
1193.97,3.0,20.0
1189.65,3.0,21.0
1116.79,3.0,22.0
1016.7,3.0,23.0
931.9,4.0,0.0
875.73,4.0,1.0
843.4,4.0,2.0
828.6,4.0,3.0
821.9,4.0,4.0
845.58,4.0,5.0
904.39,4.0,6.0
1000.78,4.0,7.0
1098.45,4.0,8.0
1177.76,4.0,9.0
1198.85,4.0,10.0
1200.44,4.0,11.0
1214.82,4.0,12.0
1230.8,4.0,13.0
1234.04,4.0,14.0
1218.19,4.0,15.0
1211.16,4.0,16.0
1231.29,4.0,17.0
1267.9,4.0,18.0
1270.66,4.0,19.0
1238.36,4.0,20.0
1189.17,4.0,21.0
1115.99,4.0,22.0
1029.52,4.0,23.0
947.66,5.0,0.0
884.29,5.0,1.0
844.51,5.0,2.0
823.46,5.0,3.0
814.32,5.0,4.0
823.6,5.0,5.0
843.0,5.0,6.0
891.45,5.0,7.0
962.92,5.0,8.0
1030.24,5.0,9.0
1087.84,5.0,10.0
1105.92,5.0,11.0
1109.51,5.0,12.0
1093.42,5.0,13.0
