date,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际风速,HourOfDay,短期预测风向sin,短期预测风向cos,实际功率
2018/7/12 19:00,89,1.3,63,27.4,1005,3.16,19,0.891006524,0.4539905,0.39
2018/7/12 20:00,90,1.5,16,27.3,1006,2.98,20,0.275637356,0.961261696,0.95
2018/7/12 21:00,90,1.3,318,27.2,1007,2.03,21,-0.669130606,0.743144825,-0.19
2018/7/12 22:00,90,2,281,27.2,1007,1.62,22,-0.981627183,0.190808995,-0.22
2018/7/12 23:00,92,2.5,275,27.1,1007,0.82,23,-0.996194698,0.087155743,-0.24
2018/7/13 0:00,93,2.3,299,26.9,1006,2.61,0,-0.874619707,0.48480962,-0.25
2018/7/13 1:00,94,2,264,26.7,1006,2.75,1,-0.994521895,-0.104528463,-0.2
2018/7/13 2:00,95,2,285,26.5,1005,3,2,-0.965925826,0.258819045,-0.11
2018/7/13 3:00,96,2.3,308,26.2,1005,1.34,3,-0.788010754,0.615661475,-0.17
2018/7/13 4:00,95,2.8,325,26,1005,2.54,4,-0.573576436,0.819152044,-0.15
2018/7/13 5:00,93,3.2,336,26.1,1005,2.7,5,-0.406736643,0.913545458,-0.14
2018/7/13 6:00,89,3.2,344,26.5,1005,2.9,6,-0.275637356,0.961261696,-0.17
2018/7/13 7:00,85,3.3,349,27.1,1006,3.83,7,-0.190808995,0.981627183,0.76
2018/7/13 8:00,81,3.2,356,27.9,1006,5.49,8,-0.069756474,0.99756405,4.21
2018/7/13 9:00,79,3.2,2,28.8,1006,5.12,9,0.034899497,0.999390827,3.82
2018/7/13 10:00,76,3,6,29.5,1006,5.22,10,0.104528463,0.994521895,3.21
2018/7/13 11:00,75,2.5,16,29.9,1006,4.36,11,0.275637356,0.961261696,2.89
2018/7/13 12:00,75,1.9,39,30,1006,4.8,12,0.629320391,0.777145961,3.77
2018/7/13 13:00,76,1.7,77,29.9,1005,6.19,13,0.974370065,0.224951054,8.3
2018/7/13 14:00,78,1.9,106,29.6,1005,4.99,14,0.961261696,-0.275637356,4.03
2018/7/13 15:00,82,1.8,119,29.3,1005,5.19,15,0.874619707,-0.48480962,4.57
2018/7/13 16:00,86,1.4,120,29,1004,6.1,16,0.866025404,-0.5,6.89
2018/7/13 17:00,88,0.8,90,28.7,1004,6.89,17,1,6.12E-17,10.4
2018/7/13 18:00,88,1.6,27,28.5,1004,6.84,18,0.4539905,0.891006524,9.94
2018/7/13 19:00,88,3.2,13,28.2,1005,7.36,19,0.224951054,0.974370065,11.47
2018/7/13 20:00,88,4.3,8,28,1005,3.99,20,0.139173101,0.990268069,1.56
2018/7/13 21:00,89,4.9,4,27.7,1005,3.79,21,0.069756474,0.99756405,1.09
2018/7/13 22:00,89,5,0,27.4,1006,2.54,22,0,1,-0.2
2018/7/13 23:00,89,5.1,1,27.2,1006,3.24,23,0.017452406,0.999847695,0.22
2018/7/14 0:00,90,5.3,6,27,1006,4.43,0,0.104528463,0.994521895,2.03
2018/7/14 1:00,89,4.3,336,26.4,1006,4,1,-0.406736643,0.913545458,1.62
2018/7/14 2:00,89,4.5,348,26.3,1006,4.73,2,-0.207911691,0.978147601,2.71
2018/7/14 3:00,90,4,354,26.1,1006,5,3,-0.104528463,0.994521895,3.44
2018/7/14 4:00,90,3.5,355,26,1006,6.15,4,-0.087155743,0.996194698,7.43
2018/7/14 5:00,89,3.3,357,26.2,1006,5.21,5,-0.052335956,0.998629535,4.45
2018/7/14 6:00,86,3.9,1,26.7,1006,6.24,6,0.017452406,0.999847695,7.92
2018/7/14 7:00,84,4.8,7,27.4,1007,7.7,7,0.121869343,0.992546152,16.15
2018/7/14 8:00,82,5.5,14,28,1007,9.72,8,0.241921896,0.970295726,27.92
2018/7/14 9:00,82,5.6,21,28.4,1007,9.99,9,0.35836795,0.933580426,29.5
2018/7/14 10:00,80,5.5,31,28.8,1007,11.37,10,0.515038075,0.857167301,33.27
2018/7/14 11:00,79,5.9,37,29.1,1007,12.21,11,0.601815023,0.79863551,34.12
2018/7/14 12:00,75,6.9,37,29.5,1007,11.69,12,0.601815023,0.79863551,34.39
2018/7/14 13:00,73,8.3,37,29.9,1006,10.73,13,0.601815023,0.79863551,30.94
2018/7/14 14:00,73,9.5,38,30,1006,11.99,14,0.615661475,0.788010754,37
2018/7/14 15:00,76,10.3,41,29.8,1005,12.1,15,0.656059029,0.75470958,37.73
2018/7/14 16:00,80,10.6,44,29.2,1005,12.83,16,0.69465837,0.7193398,39.01
2018/7/14 17:00,83,10.5,45,28.6,1005,11.01,17,0.707106781,0.707106781,38.37
2018/7/14 18:00,86,10.2,41,28,1006,11.79,18,0.656059029,0.75470958,33.07
2018/7/14 19:00,88,9.6,35,27.5,1006,12.43,19,0.573576436,0.819152044,38.39
2018/7/14 20:00,90,9.2,30,27.2,1007,8.45,20,0.5,0.866025404,18.23
2018/7/14 21:00,90,9,27,27,1007,8.94,21,0.4539905,0.891006524,22.19
2018/7/14 22:00,90,8.8,26,27,1007,8.71,22,0.438371147,0.898794046,22.32
2018/7/14 23:00,90,8.5,26,26.9,1007,9.51,23,0.438371147,0.898794046,24.28
2018/7/15 0:00,90,8.2,24,26.8,1007,9.94,0,0.406736643,0.913545458,27.7
2018/7/15 1:00,89,9.6,21,26.5,1006,8.63,1,0.35836795,0.933580426,17.74
2018/7/15 2:00,89,9.2,22,26.4,1006,9.65,2,0.374606593,0.927183855,24.33
2018/7/15 3:00,90,9.1,24,26.3,1006,7.77,3,0.406736643,0.913545458,12.98
2018/7/15 4:00,90,9.2,27,26.3,1006,8.49,4,0.4539905,0.891006524,15.67
2018/7/15 5:00,88,9.4,30,26.6,1006,7.15,5,0.5,0.866025404,10.16
2018/7/15 6:00,86,9.6,34,26.9,1006,8.36,6,0.559192903,0.829037573,16.56
2018/7/15 7:00,83,9.9,38,27.4,1007,7.67,7,0.615661475,0.788010754,12.38
2018/7/15 8:00,80,10.1,40,27.9,1007,10.17,8,0.64278761,0.766044443,27.92
2018/7/15 9:00,77,10.4,40,28.5,1007,13.04,9,0.64278761,0.766044443,38.34
2018/7/15 10:00,76,10.6,41,28.9,1008,13.79,10,0.656059029,0.75470958,40.82
2018/7/15 11:00,75,10.7,42,29.1,1008,13.85,11,0.669130606,0.743144825,37.59
2018/7/15 12:00,76,10.8,47,29,1008,13.12,12,0.731353702,0.68199836,36.44
2018/7/15 13:00,78,10.9,51,28.8,1007,12.33,13,0.777145961,0.629320391,35.93
2018/7/15 14:00,79,10.9,53,28.5,1007,10.88,14,0.79863551,0.601815023,35.33
2018/7/15 15:00,80,10.6,51,28.3,1007,10.98,15,0.777145961,0.629320391,32.51
2018/7/15 16:00,82,10.3,47,28.3,1006,12.29,16,0.731353702,0.68199836,38.33
2018/7/15 17:00,83,10.3,42,28.1,1006,10.41,17,0.669130606,0.743144825,32.16
2018/7/15 18:00,84,10.5,39,27.8,1006,9.68,18,0.629320391,0.777145961,25.14
2018/7/15 19:00,85,10.7,37,27.5,1006,9,19,0.601815023,0.79863551,24.82
2018/7/15 20:00,86,10.9,38,27.2,1006,9.3,20,0.615661475,0.788010754,28.79
2018/7/15 21:00,87,10.9,39,27.1,1006,9.9,21,0.629320391,0.777145961,27.57
2018/7/15 22:00,88,10.8,40,27,1007,11.01,22,0.64278761,0.766044443,35.7
2018/7/15 23:00,88,10.7,38,26.9,1007,10.75,23,0.615661475,0.788010754,31.68
2018/7/16 0:00,87,10.6,35,26.7,1007,13.04,0,0.573576436,0.819152044,38.28
2018/7/16 1:00,86,10.6,29,26.6,1006,10.62,1,0.48480962,0.874619707,35.15
2018/7/16 2:00,86,10.4,27,26.4,1006,11.83,2,0.4539905,0.891006524,34.24
2018/7/16 3:00,86,10.5,25,26.2,1006,12.32,3,0.422618262,0.906307787,36.64
2018/7/16 4:00,86,10.7,25,26,1006,11.61,4,0.422618262,0.906307787,34.89
2018/7/16 5:00,85,11.1,26,26.1,1006,11.31,5,0.438371147,0.898794046,35.46
2018/7/16 6:00,84,11.7,28,26.3,1006,10.03,6,0.469471563,0.882947593,26.78
2018/7/16 7:00,82,12.2,31,26.7,1006,9.07,7,0.515038075,0.857167301,21.71
2018/7/16 8:00,81,12.6,34,27.1,1006,9.2,8,0.559192903,0.829037573,27.07
2018/7/16 9:00,81,13,36,27.4,1006,12.59,9,0.587785252,0.809016994,40.16
2018/7/16 10:00,81,13.2,38,27.7,1007,13.23,10,0.615661475,0.788010754,41.66
2018/7/16 11:00,80,13.5,39,28.1,1007,10.7,11,0.629320391,0.777145961,30.84
2018/7/16 12:00,79,13.8,39,28.6,1007,9.55,12,0.629320391,0.777145961,26.37
2018/7/16 13:00,78,14.1,39,29,1006,13.29,13,0.629320391,0.777145961,37.25
2018/7/16 14:00,78,14.6,39,29.2,1005,12.62,14,0.629320391,0.777145961,37.64
2018/7/16 15:00,79,15.1,38,29.2,1004,10.85,15,0.615661475,0.788010754,35.18
2018/7/16 16:00,80,15.3,38,28.9,1004,10.68,16,0.615661475,0.788010754,33.33
2018/7/16 17:00,82,15.4,37,28.5,1004,11.2,17,0.601815023,0.79863551,36.19
2018/7/16 18:00,84,15,36,28.1,1004,12.28,18,0.587785252,0.809016994,38.8
2018/7/16 19:00,86,14.4,35,27.7,1005,14.06,19,0.573576436,0.819152044,42.54
2018/7/16 20:00,87,13.8,34,27.5,1005,15.1,20,0.559192903,0.829037573,37.77
2018/7/16 21:00,88,13.2,34,27.4,1005,11.81,21,0.559192903,0.829037573,41.31
2018/7/16 22:00,89,12.8,34,27.4,1005,14.98,22,0.559192903,0.829037573,42
2018/7/16 23:00,89,12.8,34,27.4,1005,14.82,23,0.559192903,0.829037573,44.26
2018/7/17 0:00,89,12.8,34,27.4,1005,15.1,0,0.559192903,0.829037573,42.01
2018/7/17 1:00,89,12.9,35,27.4,1005,14.08,1,0.573576436,0.819152044,42.54
2018/7/17 2:00,89,12.7,33,27.3,1004,12.06,2,0.544639035,0.838670568,39.58
2018/7/17 3:00,89,12.8,31,27.2,1003,12.48,3,0.515038075,0.857167301,39.2
2018/7/17 4:00,88,13.4,31,27.1,1003,13.73,4,0.515038075,0.857167301,41.6
2018/7/17 5:00,88,14,31,27.3,1003,13.3,5,0.515038075,0.857167301,41.72
2018/7/17 6:00,87,14.8,34,27.5,1004,13.57,6,0.559192903,0.829037573,42.16
2018/7/17 7:00,85,15.3,37,27.9,1004,13.05,7,0.601815023,0.79863551,41.79
2018/7/17 8:00,82,15.7,40,28.4,1005,12.6,8,0.64278761,0.766044443,38.75
2018/7/17 9:00,79,15.6,42,29,1005,12.69,9,0.669130606,0.743144825,43.07
2018/7/17 10:00,75,15.2,43,29.6,1005,14.09,10,0.68199836,0.731353702,43.96
2018/7/17 11:00,73,15,44,30.1,1005,15.99,11,0.69465837,0.7193398,44.09
2018/7/17 12:00,72,14.9,44,30.2,1005,14.83,12,0.69465837,0.7193398,43.91
2018/7/17 13:00,74,15.1,44,30.2,1004,15.55,13,0.69465837,0.7193398,43.02
2018/7/17 14:00,75,15.3,44,30,1004,14.2,14,0.69465837,0.7193398,43.34
2018/7/17 15:00,76,15.3,44,29.8,1004,15.41,15,0.69465837,0.7193398,41.86
2018/7/17 16:00,78,15.2,43,29.5,1003,13.9,16,0.68199836,0.731353702,41.59
2018/7/17 17:00,80,14.9,42,29.1,1003,14.49,17,0.669130606,0.743144825,43.51
2018/7/17 18:00,83,14.3,41,28.6,1003,16.06,18,0.656059029,0.75470958,43.06
2018/7/17 19:00,86,13.7,38,28.1,1004,14.93,19,0.615661475,0.788010754,42.53
2018/7/17 20:00,87,13.1,37,27.7,1004,13.74,20,0.601815023,0.79863551,39.82
2018/7/17 21:00,88,12.8,35,27.4,1004,14.58,21,0.573576436,0.819152044,40.22
2018/7/17 22:00,89,12.5,35,27.3,1005,14.87,22,0.573576436,0.819152044,39.64
2018/7/17 23:00,89,12.4,34,27.2,1005,13.14,23,0.559192903,0.829037573,39.56
2018/7/18 0:00,90,12.3,33,27.1,1005,11.5,0,0.544639035,0.838670568,37.72
2018/7/18 1:00,90,12.3,36,27.1,1004,10.95,1,0.587785252,0.809016994,38.27
2018/7/18 2:00,91,11.8,37,27,1004,10.47,2,0.601815023,0.79863551,31.93
2018/7/18 3:00,92,11.3,37,26.8,1004,11.64,3,0.601815023,0.79863551,37.53
2018/7/18 4:00,92,11,36,26.7,1004,10.45,4,0.587785252,0.809016994,29.87
2018/7/18 5:00,90,10.9,35,26.9,1004,10.46,5,0.573576436,0.819152044,29.54
2018/7/18 6:00,87,11.4,36,27.3,1004,10.03,6,0.587785252,0.809016994,28.1
2018/7/18 7:00,83,12,38,27.8,1005,9.55,7,0.615661475,0.788010754,27.07
2018/7/18 8:00,79,12.3,41,28.5,1005,10.12,8,0.656059029,0.75470958,28.5
2018/7/18 9:00,75,12.2,44,29.1,1006,11,9,0.69465837,0.7193398,32.09
2018/7/18 10:00,73,11.9,47,29.7,1006,10.08,10,0.731353702,0.68199836,30.42
2018/7/18 11:00,71,11.7,49,30.1,1006,12.29,11,0.75470958,0.656059029,37.36
2018/7/18 12:00,71,12,48,30.2,1005,11.86,12,0.743144825,0.669130606,39.8
2018/7/18 13:00,71,12.4,47,30.3,1005,12.39,13,0.731353702,0.68199836,37.59
2018/7/18 14:00,72,12.7,46,30.2,1004,12.82,14,0.7193398,0.69465837,36.98
2018/7/18 15:00,74,12.8,46,30,1004,12.47,15,0.7193398,0.69465837,39.71
2018/7/18 16:00,77,12.6,46,29.6,1004,11.52,16,0.7193398,0.69465837,34.52
2018/7/18 17:00,80,12.2,46,29,1004,12.31,17,0.7193398,0.69465837,38.14
2018/7/18 18:00,84,11.5,45,28.4,1004,11.9,18,0.707106781,0.707106781,37.16
2018/7/18 19:00,87,11,42,27.9,1005,11.92,19,0.669130606,0.743144825,39.26
2018/7/18 20:00,88,10.4,39,27.5,1005,11.61,20,0.629320391,0.777145961,38.32
2018/7/18 21:00,89,10.1,37,27.3,1006,10.8,21,0.601815023,0.79863551,35.85
2018/7/18 22:00,89,9.9,34,27.2,1006,10.9,22,0.559192903,0.829037573,32.58
2018/7/18 23:00,90,9.8,33,27.1,1006,10.58,23,0.544639035,0.838670568,34.67
2018/7/19 0:00,90,10,32,27,1005,8.31,0,0.529919264,0.848048096,22.89
2018/7/19 1:00,92,9.9,37,26.8,1005,8.04,1,0.601815023,0.79863551,18.32
2018/7/19 2:00,92,10,37,26.7,1005,6.98,2,0.601815023,0.79863551,11.19
2018/7/19 3:00,93,9.7,34,26.6,1005,6.37,3,0.559192903,0.829037573,7.94
2018/7/19 4:00,93,9.5,30,26.5,1006,8.16,4,0.5,0.866025404,17.13
2018/7/19 5:00,92,9.3,29,26.5,1006,7.72,5,0.48480962,0.874619707,15.69
2018/7/19 6:00,91,9,33,26.8,1006,8.18,6,0.544639035,0.838670568,19.61
2018/7/19 7:00,89,9.1,40,27.1,1007,10.14,7,0.64278761,0.766044443,31.49
2018/7/19 8:00,87,9.3,46,27.5,1007,10.55,8,0.7193398,0.69465837,34.98
2018/7/19 9:00,85,9.5,51,27.9,1007,10.07,9,0.777145961,0.629320391,31.46
2018/7/19 10:00,82,9.7,55,28.3,1007,11.25,10,0.819152044,0.573576436,31.04
2018/7/19 11:00,79,9.6,56,28.8,1007,11.13,11,0.829037573,0.559192903,33.41
2018/7/19 12:00,77,9.4,58,29.3,1007,10.03,12,0.848048096,0.529919264,29.47
2018/7/19 13:00,75,9.1,59,29.7,1006,8.13,13,0.857167301,0.515038075,26.03
2018/7/19 14:00,74,8.8,59,29.8,1006,8.43,14,0.857167301,0.515038075,21.85
2018/7/19 15:00,74,8.7,59,29.8,1005,9.32,15,0.857167301,0.515038075,25.09
2018/7/19 16:00,76,8.6,57,29.5,1005,9.22,16,0.838670568,0.544639035,23.55
2018/7/19 17:00,79,8.5,55,29.1,1005,9.94,17,0.819152044,0.573576436,31.13
2018/7/19 18:00,83,8.2,51,28.6,1006,9.6,18,0.777145961,0.629320391,28.22
2018/7/19 19:00,86,7.9,48,28,1006,9.38,19,0.743144825,0.669130606,24.69
2018/7/19 20:00,88,7.5,42,27.5,1007,9.13,20,0.669130606,0.743144825,21.53
2018/7/19 21:00,90,7.2,35,27.1,1007,8.62,21,0.573576436,0.819152044,18.03
2018/7/19 22:00,90,6.8,28,26.9,1007,6.88,22,0.469471563,0.882947593,12.06
2018/7/19 23:00,90,6.6,21,26.7,1007,6.28,23,0.35836795,0.933580426,7.81
2018/7/20 0:00,89,6.4,17,26.6,1007,6.48,0,0.292371705,0.956304756,7.78
2018/7/20 1:00,91,6.3,16,26.2,1006,4.73,1,0.275637356,0.961261696,3.2
2018/7/20 2:00,91,6.4,14,26,1006,5.62,2,0.241921896,0.970295726,4.7
2018/7/20 3:00,91,6.4,15,25.8,1005,5.08,3,0.258819045,0.965925826,4.4
2018/7/20 4:00,91,6.5,21,25.7,1005,6.3,4,0.35836795,0.933580426,7.57
2018/7/20 5:00,89,6.7,25,25.9,1005,5.94,5,0.422618262,0.906307787,6.12
2018/7/20 6:00,86,7,26,26.3,1005,5.24,6,0.438371147,0.898794046,3.91
2018/7/20 7:00,81,7.2,27,26.9,1006,5.27,7,0.4539905,0.891006524,4.84
2018/7/20 8:00,77,7.3,30,27.7,1006,6.09,8,0.5,0.866025404,7.11
2018/7/20 9:00,72,7,36,28.5,1006,7.94,9,0.587785252,0.809016994,13.18
2018/7/20 10:00,68,7,43,29.3,1006,7.53,10,0.68199836,0.731353702,14.32
2018/7/20 11:00,67,7.2,51,29.7,1006,7.83,11,0.777145961,0.629320391,13.25
2018/7/20 12:00,67,7.7,55,29.9,1006,6.95,12,0.819152044,0.573576436,10.8
2018/7/20 13:00,68,8.2,56,29.9,1006,6.78,13,0.829037573,0.559192903,8.4
2018/7/20 14:00,69,8.7,55,29.8,1005,7.13,14,0.819152044,0.573576436,10.67
2018/7/20 15:00,70,9.1,53,29.6,1004,6.93,15,0.79863551,0.601815023,9.24
2018/7/20 16:00,73,9.2,50,29.3,1003,7.9,16,0.766044443,0.64278761,12.42
2018/7/20 17:00,76,9.1,46,28.8,1003,7.05,17,0.7193398,0.69465837,11.23
2018/7/20 18:00,79,8.6,42,28.2,1003,7.24,18,0.669130606,0.743144825,11.39
2018/7/20 19:00,82,8.1,37,27.7,1004,8.66,19,0.601815023,0.79863551,21.87
2018/7/20 20:00,84,7.5,32,27.2,1004,7.52,20,0.529919264,0.848048096,12.04
2018/7/20 21:00,86,7.1,29,26.9,1004,6.81,21,0.48480962,0.874619707,9.84
2018/7/20 22:00,87,6.8,25,26.8,1004,5.69,22,0.422618262,0.906307787,4.47
2018/7/20 23:00,87,6.8,25,26.8,1004,3.86,23,0.422618262,0.906307787,1.51
2018/7/21 0:00,87,7,26,26.7,1004,4.94,0,0.438371147,0.898794046,3.42
2018/7/21 1:00,84,5,2,26,1004,3.95,1,0.034899497,0.999390827,1.22
2018/7/21 2:00,84,4.9,1,25.8,1003,3.35,2,0.017452406,0.999847695,0.44
2018/7/21 3:00,85,5,0,25.5,1003,4.03,3,0,1,1.4
2018/7/21 4:00,85,5,0,25.2,1003,4.53,4,0,1,2.41
2018/7/21 5:00,84,4.9,0,25.4,1003,3.85,5,0,1,1.06
2018/7/21 6:00,80,4.3,1,25.9,1003,3.57,6,0.017452406,0.999847695,1.31
2018/7/21 7:00,75,3.5,7,26.9,1002,4.06,7,0.121869343,0.992546152,1.7
2018/7/21 8:00,70,2.9,16,28,1002,3.65,8,0.275637356,0.961261696,0.57
2018/7/21 9:00,68,2.5,29,28.9,1002,4.03,9,0.48480962,0.874619707,1.33
2018/7/21 10:00,66,2.3,47,29.7,1002,5.2,10,0.731353702,0.68199836,4.03
2018/7/21 11:00,66,2.3,70,30.3,1002,4.91,11,0.939692621,0.342020143,4.1
2018/7/21 12:00,67,2.8,96,30.4,1002,5.18,12,0.994521895,-0.104528463,3.87
2018/7/21 13:00,68,3.5,110,30.3,1001,5.18,13,0.939692621,-0.342020143,4.15
2018/7/21 14:00,69,4,113,30.2,1001,5.54,14,0.920504853,-0.390731128,5.45
2018/7/21 15:00,70,4.1,107,30.1,1001,6.78,15,0.956304756,-0.292371705,9.89
2018/7/21 16:00,70,3.9,97,29.9,1000,7.28,16,0.992546152,-0.121869343,9.79
2018/7/21 17:00,73,3.9,90,29.6,1000,6.38,17,1,6.12E-17,7.82
2018/7/21 18:00,76,3.7,92,29,1000,5.05,18,0.999390827,-0.034899497,3.3
2018/7/21 19:00,79,3.1,97,28.5,1000,5,19,0.992546152,-0.121869343,3.28
2018/7/21 20:00,82,2.2,111,28,1001,4.42,20,0.933580426,-0.35836795,1.46
2018/7/21 21:00,84,1.2,149,27.6,1002,5.2,21,0.515038075,-0.857167301,4.26
2018/7/21 22:00,86,1.5,222,27.3,1002,4,22,-0.669130606,-0.743144825,1.19
2018/7/21 23:00,87,2.7,246,27.2,1002,2.39,23,-0.913545458,-0.406736643,-0.22
2018/7/22 0:00,86,3.6,252,27.2,1001,1.87,0,-0.951056516,-0.309016994,-0.2
2018/7/22 1:00,88,0.2,243,27.1,1000,3.31,1,-0.891006524,-0.4539905,0.07
2018/7/22 2:00,88,1.7,220,27.1,1000,3.05,2,-0.64278761,-0.766044443,0.17
2018/7/22 3:00,88,2.5,230,27.1,1000,2.96,3,-0.766044443,-0.64278761,-0.09
2018/7/22 4:00,87,3,237,27.1,1000,3.06,4,-0.838670568,-0.544639035,0.18
2018/7/22 5:00,86,3.2,240,27.3,1000,2.16,5,-0.866025404,-0.5,-0.21
2018/7/22 6:00,83,3.6,236,27.6,1000,2.33,6,-0.829037573,-0.559192903,-0.21
2018/7/22 7:00,81,4,229,28.1,1001,1.87,7,-0.75470958,-0.656059029,-0.19
2018/7/22 8:00,79,4.3,219,28.6,1001,2.67,8,-0.629320391,-0.777145961,-0.17
2018/7/22 9:00,77,4.4,208,29.2,1001,3.52,9,-0.469471563,-0.882947593,0.84
2018/7/22 10:00,75,4.8,198,29.7,1001,3.14,10,-0.309016994,-0.951056516,-0.02
2018/7/22 11:00,74,5.8,189,30.1,1001,3.84,11,-0.156434465,-0.987688341,1.1
2018/7/22 12:00,73,7.4,184,30.2,1001,4.79,12,-0.069756474,-0.99756405,3.34
2018/7/22 13:00,74,8.9,181,30.2,1000,5.23,13,-0.017452406,-0.999847695,4.13
2018/7/22 14:00,76,9.8,181,30,1000,5.59,14,-0.017452406,-0.999847695,5.57
2018/7/22 15:00,78,9.5,183,29.8,1000,6.1,15,-0.052335956,-0.998629535,8.11
2018/7/22 16:00,80,8.5,185,29.5,1000,6.57,16,-0.087155743,-0.996194698,10.76
2018/7/22 17:00,82,7.8,188,29.2,1000,6.51,17,-0.139173101,-0.990268069,9.91
2018/7/22 18:00,83,7.5,191,29,1000,6.64,18,-0.190808995,-0.981627183,10.4
2018/7/22 19:00,84,7.6,192,28.8,1001,6,19,-0.207911691,-0.978147601,7.32
2018/7/22 20:00,86,7.6,194,28.6,1001,5.1,20,-0.241921896,-0.970295726,3.79
2018/7/22 21:00,88,7.3,198,28.5,1001,5.25,21,-0.309016994,-0.951056516,3.41
2018/7/22 22:00,89,6.8,202,28.4,1002,3.48,22,-0.374606593,-0.927183855,0.91
2018/7/22 23:00,90,6.2,204,28.2,1002,2.19,23,-0.406736643,-0.913545458,-0.21
2018/7/23 0:00,92,5.8,201,27.9,1002,3.41,0,-0.35836795,-0.933580426,-0.23
2018/7/23 1:00,90,4.7,196,28.1,1001,3.14,1,-0.275637356,-0.961261696,0.07
2018/7/23 2:00,90,4.1,202,28,1001,3.4,2,-0.374606593,-0.927183855,0.79
2018/7/23 3:00,92,2.7,214,27.7,1001,2.96,3,-0.559192903,-0.829037573,-0.11
2018/7/23 4:00,93,1.5,250,27.3,1001,3.34,4,-0.939692621,-0.342020143,0.63
2018/7/23 5:00,93,1.6,288,27.1,1001,3.65,5,-0.951056516,0.309016994,0.54
2018/7/23 6:00,90,1.8,279,27.4,1002,3.31,6,-0.987688341,0.156434465,0.57
2018/7/23 7:00,88,2,250,27.9,1002,2,7,-0.939692621,-0.342020143,-0.2
2018/7/23 8:00,87,2.5,220,28.4,1003,1.86,8,-0.64278761,-0.766044443,-0.2
2018/7/23 9:00,85,3,194,28.8,1003,2.02,9,-0.241921896,-0.970295726,-0.22
2018/7/23 10:00,84,3.9,176,29.1,1003,5.08,10,0.069756474,-0.99756405,3.19
2018/7/23 11:00,82,5,171,29.5,1003,5.98,11,0.156434465,-0.987688341,7.89
2018/7/23 12:00,81,6.1,178,29.9,1002,5.82,12,0.034899497,-0.999390827,7.46
2018/7/23 13:00,78,7.4,187,30.2,1002,7.55,13,-0.121869343,-0.992546152,13.72
2018/7/23 14:00,78,8.5,194,30.3,1001,7.6,14,-0.241921896,-0.970295726,14.79
2018/7/23 15:00,80,9.3,197,30.1,1001,8.43,15,-0.292371705,-0.956304756,19.75
2018/7/23 16:00,82,9.6,198,29.7,1001,9.33,16,-0.309016994,-0.951056516,24.96
2018/7/23 17:00,85,9.6,197,29.2,1001,8.8,17,-0.292371705,-0.956304756,21.86
2018/7/23 18:00,88,9.5,196,28.8,1002,8.54,18,-0.275637356,-0.961261696,20.43
2018/7/23 19:00,90,9.3,195,28.6,1002,7.3,19,-0.258819045,-0.965925826,17.74
2018/7/23 20:00,91,9.1,197,28.4,1003,7.3,20,-0.292371705,-0.956304756,13.87
2018/7/23 21:00,90,8.9,202,28.3,1004,6.9,21,-0.374606593,-0.927183855,11.1
2018/7/23 22:00,88,8.9,208,28.3,1004,5.5,22,-0.469471563,-0.882947593,7.68
2018/7/23 23:00,87,8.9,215,28.3,1004,4.88,23,-0.573576436,-0.819152044,2.75
2018/7/24 0:00,88,8.7,219,28.3,1004,5.9,0,-0.629320391,-0.777145961,5.61
2018/7/24 1:00,90,8.3,215,27.9,1004,5,1,-0.573576436,-0.819152044,3.19
2018/7/24 2:00,91,7.9,218,27.8,1004,4.19,2,-0.615661475,-0.788010754,1.69
2018/7/24 3:00,91,7.3,221,27.6,1004,4.56,3,-0.656059029,-0.75470958,2.57
2018/7/24 4:00,92,6.6,224,27.5,1005,5.34,4,-0.69465837,-0.7193398,4.51
2018/7/24 5:00,90,5.9,226,27.5,1005,4.9,5,-0.7193398,-0.69465837,3.93
2018/7/24 6:00,88,5.3,227,27.8,1005,4.78,6,-0.731353702,-0.68199836,2.84
2018/7/24 7:00,86,5,222,28.1,1006,5.43,7,-0.669130606,-0.743144825,3.8
2018/7/24 8:00,84,4.9,212,28.4,1006,4.65,8,-0.529919264,-0.848048096,2.4
2018/7/24 9:00,83,5.5,199,28.7,1006,3.7,9,-0.325568154,-0.945518576,0.97
2018/7/24 10:00,82,6.3,190,29.1,1007,4.09,10,-0.173648178,-0.984807753,2.01
2018/7/24 11:00,81,6.9,185,29.3,1007,4.32,11,-0.087155743,-0.996194698,1.51
2018/7/24 12:00,81,7,185,29.4,1007,5.58,12,-0.087155743,-0.996194698,5.45
2018/7/24 13:00,81,6.7,187,29.4,1006,6.39,13,-0.121869343,-0.992546152,9.53
2018/7/24 14:00,80,6.5,188,29.4,1005,7.49,14,-0.139173101,-0.990268069,14.62
2018/7/24 15:00,81,6.6,187,29.3,1004,7.32,15,-0.121869343,-0.992546152,12.15
2018/7/24 16:00,82,6.8,184,29.1,1004,6.93,16,-0.069756474,-0.99756405,12.99
2018/7/24 17:00,84,7,182,28.9,1004,8.04,17,-0.034899497,-0.999390827,17.27
2018/7/24 18:00,86,6.8,180,28.6,1004,5.95,18,1.22E-16,-1,6.95
2018/7/24 19:00,87,6.4,181,28.3,1005,5.33,19,-0.017452406,-0.999847695,4.57
2018/7/24 20:00,87,5.9,184,28.1,1006,4.89,20,-0.069756474,-0.99756405,3.03
