date,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际风速,HourOfDay,短期预测风向sin,短期预测风向cos,实际功率
2018/4/6 13:00,90,2.1,270,22.9,1000,3.302186364,13,-1,-1.84E-16,1.904163536
2018/4/6 14:00,89,3.4,282,23,1000,3.959367121,14,-0.978147601,0.207911691,3.497489046
2018/4/6 15:00,88,4,300,23,1000,12.75366182,15,-0.866025404,0.5,33.4769941
2018/4/6 16:00,88,4.4,330,22.8,1000,12.96850303,16,-0.5,0.866025404,33.34671187
2018/4/6 17:00,87,5.9,9,22.1,1000,11.41129758,17,0.156434465,0.987688341,31.78928712
2018/4/6 18:00,86,9.7,36,21,1001,11.73312303,18,0.587785252,0.809016994,31.53041067
2018/4/6 19:00,85,13.9,46,19.8,1002,13.02355848,19,0.7193398,0.69465837,29.01729918
2018/4/6 20:00,84,16,48,18.7,1004,10.50507848,20,0.743144825,0.669130606,30.86118989
2018/4/6 21:00,83,14.7,43,18.1,1005,12.70939394,21,0.68199836,0.731353702,30.03770638
2018/4/6 22:00,80,12.3,30,17.7,1006,10.59766394,22,0.5,0.866025404,29.43299172
2018/4/6 23:00,77,10.9,16,17.4,1007,8.37665697,23,0.275637356,0.961261696,25.22319416
2018/4/7 0:00,63,12.2,30,18.4,1008,5.870437576,0,0.5,0.866025404,10.67944423
2018/4/7 1:00,58,11.8,22,18.2,1008,5.64998,1,0.374606593,0.927183855,9.048814086
2018/4/7 2:00,54,11.3,19,18.1,1007,7.948844242,2,0.325568154,0.945518576,19.02418875
2018/4/7 3:00,52,10.5,20,18.1,1007,7.117306061,3,0.342020143,0.939692621,15.68888815
2018/4/7 4:00,51,9.6,25,18.2,1007,4.239310303,4,0.422618262,0.906307787,4.142320041
2018/4/7 5:00,51,8.9,28,18.3,1007,4.295685455,5,0.469471563,0.882947593,3.07372907
2018/4/7 6:00,51,8.6,28,18.4,1008,4.597866364,6,0.469471563,0.882947593,4.909681763
2018/4/7 7:00,51,8.8,26,18.4,1009,4.627699091,7,0.438371147,0.898794046,5.643011848
2018/4/7 8:00,51,9.2,24,18.5,1010,4.244589697,8,0.406736643,0.913545458,3.722324423
2018/4/7 9:00,50,9.5,24,18.7,1010,4.967241212,9,0.406736643,0.913545458,8.471829647
2018/4/7 10:00,48,9.9,27,18.9,1010,5.786008788,10,0.4539905,0.891006524,10.39817246
2018/4/7 11:00,45,9.8,34,19.2,1010,7.13526697,11,0.559192903,0.829037573,17.01354098
2018/4/7 12:00,42,9.4,45,19.5,1009,5.483759091,12,0.707106781,0.707106781,10.08556153
2018/4/7 13:00,42,9,57,19.7,1009,5.584851515,13,0.838670568,0.544639035,9.572281657
2018/4/7 14:00,44,9,67,19.9,1008,5.159901212,14,0.920504853,0.390731128,6.12934345
2018/4/7 15:00,49,8.9,72,20,1007,5.316637273,15,0.951056516,0.309016994,7.332177393
2018/4/7 16:00,55,8.9,74,20,1007,5.160353939,16,0.961261696,0.275637356,6.357119461
2018/4/7 17:00,58,9.2,72,19.9,1007,5.24484697,17,0.951056516,0.309016994,7.265489143
2018/4/7 18:00,58,9.8,67,19.8,1007,4.863022727,18,0.920504853,0.390731128,5.76941088
2018/4/7 19:00,57,10.5,61,19.7,1007,5.554139091,19,0.874619707,0.48480962,7.330099118
2018/4/7 20:00,56,10.9,57,19.5,1008,4.960093333,20,0.838670568,0.544639035,7.088979518
2018/4/7 21:00,56,10.6,53,19.3,1009,5.469819091,21,0.79863551,0.601815023,9.290669536
2018/4/7 22:00,57,10,49,19.1,1009,5.648920909,22,0.75470958,0.656059029,9.609222907
2018/4/7 23:00,57,9.2,45,18.8,1009,5.095998182,23,0.707106781,0.707106781,7.145514237
2018/4/8 0:00,64,8.9,40,18.1,1009,5.171477576,0,0.64278761,0.766044443,7.260136851
2018/4/8 1:00,65,8.4,36,17.6,1008,4.403709697,1,0.587785252,0.809016994,4.227196401
2018/4/8 2:00,65,8.2,33,17.2,1007,4.369289394,2,0.544639035,0.838670568,3.938238071
2018/4/8 3:00,65,8.3,31,16.8,1006,4.859729091,3,0.515038075,0.857167301,5.90813866
2018/4/8 4:00,64,8.5,31,16.4,1006,4.665302727,4,0.515038075,0.857167301,5.274050467
2018/4/8 5:00,64,8.7,31,16.2,1006,5.530558485,5,0.515038075,0.857167301,9.588448826
2018/4/8 6:00,63,8.8,31,16.1,1007,5.084757576,6,0.515038075,0.857167301,6.517229249
2018/4/8 7:00,62,8.9,31,16.3,1007,5.075178182,7,0.515038075,0.857167301,7.680015648
2018/4/8 8:00,60,8.7,33,16.6,1008,5.480951818,8,0.544639035,0.838670568,7.820584347
2018/4/8 9:00,56,8.4,37,17.1,1008,5.687940303,9,0.601815023,0.79863551,9.084261146
2018/4/8 10:00,53,8.1,43,17.7,1008,6.230311515,10,0.68199836,0.731353702,12.17693817
2018/4/8 11:00,50,7.7,50,18.3,1008,5.560020303,11,0.766044443,0.64278761,9.741653287
2018/4/8 12:00,50,7.2,59,18.8,1007,5.690503333,12,0.857167301,0.515038075,9.481414906
2018/4/8 13:00,50,6.8,69,19.1,1007,5.068054545,13,0.933580426,0.35836795,7.046200751
2018/4/8 14:00,52,6.6,80,19.3,1006,4.865541212,14,0.984807753,0.173648178,6.128934719
2018/4/8 15:00,54,6.5,90,19.5,1005,4.590963636,15,1,6.12E-17,4.646762598
2018/4/8 16:00,55,6.2,96,19.7,1005,4.223686667,16,0.994521895,-0.104528463,3.643693948
2018/4/8 17:00,56,6,99,19.8,1005,3.887366667,17,0.987688341,-0.156434465,2.73647797
2018/4/8 18:00,57,5.5,99,19.9,1005,3.693566364,18,0.987688341,-0.156434465,2.427755215
2018/4/8 19:00,56,4.8,97,19.9,1006,3.35874303,19,0.992546152,-0.121869343,1.689917165
2018/4/8 20:00,55,4.2,91,20,1006,2.999910606,20,0.999847695,-0.017452406,0.842113401
2018/4/8 21:00,54,3.7,84,20.1,1007,3.068807273,21,0.994521895,0.104528463,0.912641791
2018/4/8 22:00,55,3.4,73,20.2,1007,2.762851212,22,0.956304756,0.292371705,0.200828436
2018/4/8 23:00,59,3.3,57,20,1007,2.816966364,23,0.838670568,0.544639035,0.349121618
2018/4/9 0:00,67,3.5,41,19.6,1007,2.959003939,0,0.656059029,0.75470958,0.736150542
2018/4/9 1:00,73,4.4,31,19,1006,2.316621818,1,0.515038075,0.857167301,-0.087531277
2018/4/9 2:00,76,5.2,26,18.5,1006,2.722398182,2,0.438371147,0.898794046,0.128065289
2018/4/9 3:00,77,5.5,25,18.2,1006,2.16886,3,0.422618262,0.906307787,-0.04678665
2018/4/9 4:00,77,5.5,25,18.1,1005,2.162665152,4,0.422618262,0.906307787,-0.097034614
2018/4/9 5:00,76,5.2,25,18,1005,2.159232424,5,0.422618262,0.906307787,0.085082118
2018/4/9 6:00,76,4.7,25,17.9,1005,2.134851212,6,0.422618262,0.906307787,-0.106796691
2018/4/9 7:00,74,4.2,25,18,1006,2.115035758,7,0.422618262,0.906307787,-0.118174202
2018/4/9 8:00,72,3.7,31,18.3,1006,1.511371152,8,0.515038075,0.857167301,-0.103637138
2018/4/9 9:00,67,3.4,43,18.9,1006,1.668903848,9,0.68199836,0.731353702,-0.104395611
2018/4/9 10:00,64,3.4,58,19.6,1006,2.083856212,10,0.848048096,0.529919264,-0.096507428
2018/4/9 11:00,62,3.4,73,20.2,1006,2.423511818,11,0.956304756,0.292371705,-0.105702262
2018/4/9 12:00,62,3.3,87,20.5,1006,2.590790152,12,0.998629535,0.052335956,-0.080517716
2018/4/9 13:00,64,3.3,101,20.7,1005,2.339108333,13,0.981627183,-0.190808995,0.082113023
2018/4/9 14:00,67,3.4,114,20.8,1004,2.89683,14,0.913545458,-0.406736643,-0.107358297
2018/4/9 15:00,69,4,124,20.9,1003,2.214323788,15,0.829037573,-0.559192903,-0.12598702
2018/4/9 16:00,71,4.5,130,21.1,1002,2.576117576,16,0.766044443,-0.64278761,-0.107031473
2018/4/9 17:00,73,5.1,133,21.3,1002,2.767990455,17,0.731353702,-0.68199836,0.224083524
2018/4/9 18:00,74,5.2,137,21.4,1002,3.458375758,18,0.68199836,-0.731353702,1.554163345
2018/4/9 19:00,75,5.2,140,21.5,1002,3.715720909,19,0.64278761,-0.766044443,2.144744246
2018/4/9 20:00,75,5,142,21.7,1003,3.282442121,20,0.615661475,-0.788010754,1.298104891
2018/4/9 21:00,75,4.3,140,21.9,1004,2.646677576,21,0.64278761,-0.766044443,-0.002575973
2018/4/9 22:00,76,3.5,134,21.9,1004,1.672463061,22,0.7193398,-0.69465837,-0.11448555
2018/4/9 23:00,79,2.4,120,21.7,1004,1.088338909,23,0.866025404,-0.5,-0.094154778
2018/4/10 0:00,83,1.4,78,21,1004,0.671052061,0,0.978147601,0.207911691,-0.103519365
2018/4/10 1:00,86,1.4,60,20.5,1003,1.672966697,1,0.866025404,0.5,-0.097828461
2018/4/10 2:00,87,1.4,56,20.1,1003,2.442720606,2,0.829037573,0.559192903,-0.128248722
2018/4/10 3:00,87,1.5,62,19.9,1003,2.506605788,3,0.882947593,0.469471563,-0.059565088
2018/4/10 4:00,85,1.7,73,19.9,1002,2.571524848,4,0.956304756,0.292371705,-0.065098565
2018/4/10 5:00,83,1.9,81,20.2,1002,1.995276061,5,0.987688341,0.156434465,-0.104634013
2018/4/10 6:00,82,2.4,88,20.6,1002,1.800206667,6,0.999390827,0.034899497,-0.100399456
2018/4/10 7:00,82,3,88,21,1003,1.581364182,7,0.999390827,0.034899497,-0.103961502
2018/4/10 8:00,82,3.6,88,21.3,1003,0.852240576,8,0.999390827,0.034899497,-0.105355191
2018/4/10 9:00,82,4.2,87,21.4,1003,1.434933697,9,0.998629535,0.052335956,-0.110078133
2018/4/10 10:00,81,4.5,86,21.4,1003,2.088848788,10,0.99756405,0.069756474,-0.089727341
2018/4/10 11:00,81,4.6,88,21.5,1003,2.179823364,11,0.999390827,0.034899497,-0.121951543
2018/4/10 12:00,80,4.3,91,21.7,1003,2.27485,12,0.999847695,-0.017452406,-0.122510472
2018/4/10 13:00,80,4,100,21.9,1002,2.785212727,13,0.984807753,-0.173648178,-0.072529662
2018/4/10 14:00,80,3.9,116,22,1002,2.474696061,14,0.898794046,-0.438371147,-0.113407287
2018/4/10 15:00,80,4.3,128,22.1,1001,3.103097273,15,0.788010754,-0.615661475,0.085858979
2018/4/10 16:00,82,5.1,137,22.2,1001,3.170252121,16,0.68199836,-0.731353702,0.557668916
2018/4/10 17:00,83,5.6,143,22.2,1000,3.592827273,17,0.601815023,-0.79863551,1.129565548
2018/4/10 18:00,83,5.7,148,22.2,1000,4.141425758,18,0.529919264,-0.848048096,3.214756617
2018/4/10 19:00,84,5.3,154,22.3,1000,3.557393636,19,0.438371147,-0.898794046,1.629727163
2018/4/10 20:00,86,4.9,161,22.3,1000,3.021324242,20,0.325568154,-0.945518576,0.948669472
2018/4/10 21:00,87,4.4,168,22.3,1001,2.592402727,21,0.207911691,-0.978147601,0.055134271
2018/4/10 22:00,88,3.7,177,22.3,1002,2.650891212,22,0.052335956,-0.998629535,-0.129725914
2018/4/10 23:00,89,2.8,186,22.2,1002,2.084383636,23,-0.104528463,-0.994521895,0.009845181
2018/4/11 0:00,90,1.8,183,22.2,1001,2.138881212,0,-0.052335956,-0.998629535,-0.027106007
2018/4/11 1:00,91,0.6,225,21.9,1000,2.539215455,1,-0.707106781,-0.707106781,-0.037367977
2018/4/11 2:00,91,0.6,321,21.7,1000,2.975787576,2,-0.629320391,0.777145961,0.235646859
2018/4/11 3:00,91,1.2,351,21.5,1000,2.706916061,3,-0.156434465,0.987688341,-0.100193982
2018/4/11 4:00,90,1.4,4,21.5,1000,2.720961515,4,0.069756474,0.99756405,-0.078125682
2018/4/11 5:00,89,1.6,15,21.5,1000,3.143600909,5,0.258819045,0.965925826,1.034284064
2018/4/11 6:00,88,1.5,23,21.7,1000,2.950528182,6,0.390731128,0.920504853,0.896854219
2018/4/11 7:00,88,1.3,32,21.9,1001,2.681587515,7,0.529919264,0.848048096,0.484884471
2018/4/11 8:00,88,1.1,41,22.1,1001,2.68401397,8,0.656059029,0.75470958,0.321649062
2018/4/11 9:00,90,0.6,51,22.2,1001,2.73829,9,0.777145961,0.629320391,0.000463471
2018/4/11 10:00,91,0.3,135,22.3,1000,1.848226848,10,0.707106781,-0.707106781,-0.109552666
2018/4/11 11:00,92,1.1,195,22.5,1000,2.207350758,11,-0.258819045,-0.965925826,-0.051338106
2018/4/11 12:00,92,2.4,202,22.8,1000,3.247927273,12,-0.374606593,-0.927183855,0.218951212
2018/4/11 13:00,92,3.7,202,23.1,999,3.379896697,13,-0.374606593,-0.927183855,0.783487943
2018/4/11 14:00,91,4.9,198,23.2,999,3.67925,14,-0.309016994,-0.951056516,1.221996944
2018/4/11 15:00,91,5.8,191,23.3,998,4.406295152,15,-0.190808995,-0.981627183,3.89038718
2018/4/11 16:00,91,6.6,184,23.3,998,5.050312273,16,-0.069756474,-0.99756405,6.113355142
2018/4/11 17:00,91,6.9,179,23.2,997,5.934064545,17,0.017452406,-0.999847695,8.197167194
2018/4/11 18:00,92,6.7,178,23.1,997,5.923571818,18,0.034899497,-0.999390827,8.448964932
2018/4/11 19:00,94,6.3,178,23,997,4.923454242,19,0.034899497,-0.999390827,5.164957553
2018/4/11 20:00,95,5.8,178,22.9,998,5.124034545,20,0.034899497,-0.999390827,5.478597041
2018/4/11 21:00,96,5.6,177,22.8,999,5.090117273,21,0.052335956,-0.998629535,8.098248617
2018/4/11 22:00,96,5.4,177,22.8,1000,4.406223333,22,0.052335956,-0.998629535,4.685039284
2018/4/11 23:00,96,5.1,178,22.7,1000,4.229019394,23,0.034899497,-0.999390827,4.256651806
2018/4/12 0:00,97,4.3,219,22.2,1000,3.842442424,0,-0.629320391,-0.777145961,3.172727498
2018/4/12 1:00,97,4.1,229,22.2,999,4.064281818,1,-0.75470958,-0.656059029,3.591778284
2018/4/12 2:00,97,4,238,22.1,999,3.781892424,2,-0.848048096,-0.529919264,2.548038734
2018/4/12 3:00,97,3.8,252,22,999,4.072244545,3,-0.951056516,-0.309016994,3.1799256
2018/4/12 4:00,96,3.5,263,22,999,3.306031515,4,-0.992546152,-0.121869343,1.237214117
2018/4/12 5:00,96,3.2,272,22,999,2.807845758,5,-0.999390827,0.034899497,0.413842099
2018/4/12 6:00,96,2.7,276,22.1,999,2.936909697,6,-0.994521895,0.104528463,0.361365942
2018/4/12 7:00,96,2.2,278,22.3,1000,2.556027879,7,-0.990268069,0.139173101,-0.039953847
2018/4/12 8:00,95,2.2,273,22.4,1000,2.405340303,8,-0.998629535,0.052335956,-0.032142653
2018/4/12 9:00,95,2.5,270,22.5,1000,2.089302212,9,-1,-1.84E-16,-0.073507227
2018/4/12 10:00,95,3,264,22.6,1000,3.18353697,10,-0.994521895,-0.104528463,0.536840998
2018/4/12 11:00,96,3.4,249,22.7,1000,3.370914545,11,-0.933580426,-0.35836795,1.235562741
2018/4/12 12:00,96,4,225,22.7,999,4.496340606,12,-0.707106781,-0.707106781,3.352253971
2018/4/12 13:00,96,4.9,204,22.8,999,3.978641818,13,-0.406736643,-0.913545458,2.806327442
2018/4/12 14:00,96,6.2,188,22.9,998,3.708389697,14,-0.139173101,-0.990268069,2.309929575
2018/4/12 15:00,95,7,178,23.1,997,4.68993,15,0.034899497,-0.999390827,4.324146187
2018/4/12 16:00,94,7.6,172,23.2,997,4.075869697,16,0.139173101,-0.990268069,3.149155985
2018/4/12 17:00,94,8,168,23.3,997,5.057397576,17,0.207911691,-0.978147601,5.261622584
2018/4/12 18:00,95,8.2,169,23.3,997,5.465503333,18,0.190808995,-0.981627183,6.802975741
2018/4/12 19:00,95,8.3,171,23.1,998,4.708023939,19,0.156434465,-0.987688341,4.96869769
2018/4/12 20:00,96,7.9,173,23,999,4.481638182,20,0.121869343,-0.992546152,5.035960044
2018/4/12 21:00,96,6.9,172,22.9,1000,4.065280303,21,0.139173101,-0.990268069,3.757166001
2018/4/12 22:00,96,5.6,170,22.8,1000,3.777284545,22,0.173648178,-0.984807753,1.806962835
2018/4/12 23:00,98,4.6,167,22.7,1000,3.248182121,23,0.224951054,-0.974370065,1.363221925
2018/4/13 0:00,99,3.1,171,22.7,1000,2.43622697,0,0.156434465,-0.987688341,0.151312591
2018/4/13 1:00,99,2.5,171,22.9,1000,2.706334576,1,0.156434465,-0.987688341,0.365562625
2018/4/13 2:00,99,2.1,177,23.1,1000,2.731423939,2,0.052335956,-0.998629535,0.059871754
2018/4/13 3:00,99,1.7,190,23.1,1000,2.585686364,3,-0.173648178,-0.984807753,-0.079065205
2018/4/13 4:00,99,1.5,208,23,1000,3.051075455,4,-0.469471563,-0.882947593,0.408310307
2018/4/13 5:00,98,1.3,228,22.8,1000,2.650070303,5,-0.743144825,-0.669130606,-0.056915317
2018/4/13 6:00,98,1.3,247,22.7,1000,1.872378182,6,-0.920504853,-0.390731128,-0.112669404
2018/4/13 7:00,98,1.2,261,22.6,1000,2.724828424,7,-0.987688341,-0.156434465,0.076471632
2018/4/13 8:00,98,1.2,261,22.6,1000,1.703627303,8,-0.987688341,-0.156434465,-0.107518991
2018/4/13 9:00,98,1.2,250,22.6,1000,1.695810636,9,-0.939692621,-0.342020143,-0.098817251
2018/4/13 10:00,98,1.3,228,22.7,1001,2.508021212,10,-0.743144825,-0.669130606,-0.073273723
2018/4/13 11:00,98,2,200,22.9,1001,3.231113939,11,-0.342020143,-0.939692621,0.519902925
2018/4/13 12:00,96,3.1,186,23.1,1001,3.27448,12,-0.104528463,-0.994521895,1.174533511
2018/4/13 13:00,96,4.5,180,23.2,1000,3.28074697,13,1.22E-16,-1,0.830812744
2018/4/13 14:00,96,5.5,180,23.3,999,3.315528485,14,1.22E-16,-1,0.998352249
2018/4/13 15:00,96,6,183,23.2,998,4.039840606,15,-0.052335956,-0.998629535,2.794556549
2018/4/13 16:00,97,6.2,186,23,998,3.729541212,16,-0.104528463,-0.994521895,2.332013174
2018/4/13 17:00,98,6.2,189,22.8,998,3.017885758,17,-0.156434465,-0.987688341,0.957819301
2018/4/13 18:00,98,5.8,192,22.6,998,2.786141212,18,-0.207911691,-0.978147601,0.317922392
2018/4/13 19:00,98,5.4,193,22.5,999,3.069578182,19,-0.224951054,-0.974370065,0.839862772
2018/4/13 20:00,99,5.1,191,22.5,999,3.181221515,20,-0.190808995,-0.981627183,0.893435956
2018/4/13 21:00,99,5,188,22.5,999,3.52819303,21,-0.139173101,-0.990268069,1.958105319
2018/4/13 22:00,99,5.1,186,22.6,1000,3.40339303,22,-0.104528463,-0.994521895,1.666094083
2018/4/13 23:00,99,5.1,187,22.6,1000,2.247894242,23,-0.121869343,-0.992546152,-0.01950002
2018/4/14 0:00,99,1.9,198,23.2,1000,2.774350606,0,-0.309016994,-0.951056516,0.24034388
2018/4/14 1:00,99,1.9,215,23.1,999,2.244926061,1,-0.573576436,-0.819152044,-0.084746261
2018/4/14 2:00,99,2.1,221,22.9,999,2.640612121,2,-0.656059029,-0.75470958,0.091031422
2018/4/14 3:00,99,2.3,221,22.7,999,2.684772121,3,-0.656059029,-0.75470958,0.136266966
2018/4/14 4:00,99,2.4,222,22.5,999,2.056152121,4,-0.669130606,-0.743144825,-0.103762365
2018/4/14 5:00,99,2.7,222,22.4,999,2.201685758,5,-0.669130606,-0.743144825,-0.017642259
2018/4/14 6:00,99,3,225,22.4,999,2.284257576,6,-0.707106781,-0.707106781,0.171832857
2018/4/14 7:00,99,3.3,227,22.4,1000,2.303087576,7,-0.731353702,-0.68199836,0.056995718
2018/4/14 8:00,99,3.4,227,22.5,1000,1.812506061,8,-0.731353702,-0.68199836,-0.095333822
2018/4/14 9:00,99,3.5,227,22.7,1000,2.59544303,9,-0.731353702,-0.68199836,0.43891613
2018/4/14 10:00,99,3.7,223,22.8,1000,2.69030697,10,-0.68199836,-0.731353702,0.047078873
2018/4/14 11:00,99,4.4,212,22.9,1000,2.162637515,11,-0.529919264,-0.848048096,-0.073114802
2018/4/14 12:00,99,5.7,202,22.8,999,4.027212121,12,-0.374606593,-0.927183855,2.92362234
2018/4/14 13:00,99,7.3,195,22.6,999,5.070867879,13,-0.258819045,-0.965925826,6.744353641
2018/4/14 14:00,99,8.4,194,22.5,998,5.148448788,14,-0.241921896,-0.970295726,6.718972426
2018/4/14 15:00,98,8.6,195,22.5,997,4.165956364,15,-0.258819045,-0.965925826,3.992860168
2018/4/14 16:00,97,8.2,199,22.6,997,4.987569697,16,-0.325568154,-0.945518576,7.133317533
2018/4/14 17:00,96,7.2,204,22.7,997,5.191117576,17,-0.406736643,-0.913545458,7.641039286
2018/4/14 18:00,96,6.1,210,22.7,997,5.952472424,18,-0.5,-0.866025404,9.915626201
2018/4/14 19:00,96,5,217,22.6,998,4.091311212,19,-0.601815023,-0.79863551,3.92153719
2018/4/14 20:00,95,4.6,224,22.6,998,4.102035455,20,-0.69465837,-0.7193398,2.777303797
2018/4/14 21:00,95,4.6,229,22.6,999,3.731207879,21,-0.75470958,-0.656059029,1.951541405
2018/4/14 22:00,95,4.7,235,22.7,999,2.816604848,22,-0.819152044,-0.573576436,0.820376125
2018/4/14 23:00,94,4.4,246,22.8,999,2.592227576,23,-0.913545458,-0.406736643,-0.08197651
2018/4/15 0:00,90,4.1,277,23.3,999,2.828497879,0,-0.992546152,0.121869343,0.15495289
2018/4/15 1:00,89,5,298,23.4,998,3.694777879,1,-0.882947593,0.469471563,2.201083812
2018/4/15 2:00,88,5,326,23.4,998,3.813621212,2,-0.559192903,0.829037573,2.590996551
2018/4/15 3:00,90,5.8,10,23,998,3.704818152,3,0.173648178,0.984807753,2.410720755
2018/4/15 4:00,92,8.8,39,22.4,999,4.214068182,4,0.629320391,0.777145961,3.922747565
2018/4/15 5:00,92,11.7,50,21.8,1000,4.528254545,5,0.766044443,0.64278761,4.810627123
2018/4/15 6:00,92,12.7,51,21.3,1001,7.350578788,6,0.777145961,0.629320391,20.42202172
2018/4/15 7:00,91,12.3,49,20.8,1002,8.511183333,7,0.75470958,0.656059029,25.84242065
2018/4/15 8:00,88,12,45,20.4,1002,10.80952061,8,0.707106781,0.707106781,32.85616303
2018/4/15 9:00,87,12.1,44,20.3,1002,10.1243697,9,0.69465837,0.7193398,33.90013824
2018/4/15 10:00,85,12.4,45,20.3,1002,9.741652424,10,0.707106781,0.707106781,32.29858171
2018/4/15 11:00,83,12.7,47,20.4,1002,10.24342152,11,0.731353702,0.68199836,32.32314754
2018/4/15 12:00,81,12.7,50,20.5,1002,8.793223636,12,0.766044443,0.64278761,29.93195323
2018/4/15 13:00,80,12.5,52,20.5,1001,7.749989394,13,0.788010754,0.615661475,23.13051615
2018/4/15 14:00,78,12.3,55,20.5,1001,8.369221818,14,0.819152044,0.573576436,27.02179891
2018/4/15 15:00,79,12.2,57,20.4,1001,3.438329091,15,0.838670568,0.544639035,2.144478395
2018/4/15 16:00,80,12.3,58,20.2,1001,4.540501515,16,0.848048096,0.529919264,5.278575087
2018/4/15 17:00,80,12.6,57,20,1001,10.51312424,17,0.838670568,0.544639035,34.27527856
2018/4/15 18:00,79,12.8,56,19.9,1001,8.123796061,18,0.829037573,0.559192903,24.69354931
2018/4/15 19:00,79,13,54,19.8,1002,8.896769697,19,0.809016994,0.587785252,27.13225135
2018/4/15 20:00,78,13.2,51,19.7,1002,9.513602727,20,0.777145961,0.629320391,32.85187799
2018/4/15 21:00,77,12.9,47,19.6,1002,8.036174545,21,0.731353702,0.68199836,27.15819773
2018/4/15 22:00,75,12.6,44,19.4,1003,7.590952424,22,0.69465837,0.7193398,23.01181821
2018/4/15 23:00,72,12.2,42,19.3,1003,6.611434242,23,0.669130606,0.743144825,15.96390362
2018/4/16 0:00,75,12,47,19.7,1003,6.959378182,0,0.731353702,0.68199836,18.71340597
2018/4/16 1:00,74,11.5,45,19.5,1002,6.848120303,1,0.707106781,0.707106781,18.96226233
2018/4/16 2:00,72,11,44,19.4,1002,6.217862727,2,0.69465837,0.7193398,14.56668664
2018/4/16 3:00,70,10.9,43,19.3,1002,6.95227,3,0.68199836,0.731353702,18.20622571
2018/4/16 4:00,68,11,43,19.2,1002,6.652382121,4,0.68199836,0.731353702,16.38749939
2018/4/16 5:00,68,11.2,43,19.2,1002,6.528777273,5,0.68199836,0.731353702,16.82949744
2018/4/16 6:00,71,11.5,44,19.1,1003,5.789069091,6,0.69465837,0.7193398,12.05813958
2018/4/16 7:00,73,11.5,44,19.1,1003,5.946806364,7,0.69465837,0.7193398,12.5289339
2018/4/16 8:00,74,11.3,45,19.3,1004,6.404355758,8,0.707106781,0.707106781,12.65002031
2018/4/16 9:00,73,10.7,47,19.5,1004,5.843593333,9,0.731353702,0.68199836,10.86589327
2018/4/16 10:00,72,10,49,19.7,1004,5.793700303,10,0.75470958,0.656059029,11.56090148
2018/4/16 11:00,71,9.8,52,19.8,1004,5.02840303,11,0.788010754,0.615661475,7.7881069
2018/4/16 12:00,72,9.8,57,19.9,1003,5.930130606,12,0.838670568,0.544639035,12.83143028
2018/4/16 13:00,74,10,60,19.9,1003,4.85364303,13,0.866025404,0.5,6.248322658
2018/4/16 14:00,75,10,63,19.8,1002,5.809928788,14,0.891006524,0.4539905,10.82862088
2018/4/16 15:00,76,9.4,63,19.7,1002,5.47730697,15,0.891006524,0.4539905,8.088640029
2018/4/16 16:00,78,8.5,61,19.6,1002,5.186348485,16,0.874619707,0.48480962,7.483941246
2018/4/16 17:00,79,8.1,59,19.5,1002,5.723471212,17,0.857167301,0.515038075,8.177117819
2018/4/16 18:00,80,8,56,19.5,1003,5.975484545,18,0.829037573,0.559192903,10.78413446
2018/4/16 19:00,81,8.2,52,19.6,1003,3.934660303,19,0.788010754,0.615661475,3.477530356
2018/4/16 20:00,81,8.7,49,19.6,1004,4.252546364,20,0.75470958,0.656059029,4.491564048
2018/4/16 21:00,82,9.3,45,19.5,1004,5.487179697,21,0.707106781,0.707106781,8.575584356
2018/4/16 22:00,82,9.6,41,19.4,1004,4.568245455,22,0.656059029,0.75470958,5.619071736
2018/4/16 23:00,81,9.6,37,19.2,1004,5.535519091,23,0.601815023,0.79863551,8.726733049
2018/4/17 0:00,76,9.8,41,19.5,1005,5.221279697,0,0.656059029,0.75470958,7.862831425
2018/4/17 1:00,75,9.2,40,19.2,1004,5.442834242,1,0.64278761,0.766044443,8.911598974
2018/4/17 2:00,74,8.9,39,19,1004,5.429458788,2,0.629320391,0.777145961,8.89513555
2018/4/17 3:00,74,8.9,40,18.8,1004,4.774483636,3,0.64278761,0.766044443,5.733239542
2018/4/17 4:00,75,9.1,42,18.7,1004,6.065546667,4,0.669130606,0.743144825,12.77002976
2018/4/17 5:00,76,9.3,43,18.6,1004,6.688798485,5,0.68199836,0.731353702,15.90595423
2018/4/17 6:00,77,9.5,44,18.6,1004,6.660195152,6,0.69465837,0.7193398,15.61413759
2018/4/17 7:00,77,9.5,45,18.7,1005,5.481931515,7,0.707106781,0.707106781,9.520325387
2018/4/17 8:00,76,9.5,45,18.9,1005,5.852064242,8,0.707106781,0.707106781,10.73164308
2018/4/17 9:00,75,9.5,44,19.3,1005,5.58796697,9,0.69465837,0.7193398,10.145546
2018/4/17 10:00,73,9.3,46,19.7,1005,6.43845303,10,0.7193398,0.69465837,13.63135715
2018/4/17 11:00,73,9.2,53,20.2,1005,6.01508,11,0.79863551,0.601815023,12.56942235
2018/4/17 12:00,73,9.3,64,20.5,1004,6.462643636,12,0.898794046,0.438371147,16.12924616
2018/4/17 13:00,73,9.8,76,20.7,1004,6.335920303,13,0.970295726,0.241921896,14.13958743
2018/4/17 14:00,73,10,84,20.9,1003,6.678442121,14,0.994521895,0.104528463,15.53177435
2018/4/17 15:00,73,9.4,88,21,1002,6.232840606,15,0.999390827,0.034899497,14.35524798
